Department,Entity,Payment date,Transaction Number,Invoice Amount,Supplier ,Account Description
FCO,FCO,15/02/2016,5371931,"40,000",THE HALO TRUST,Programme Spend (Oracle Projects Control Account)
FCO,FCO,15/02/2016,5371340,"39,578.27",IT POWER LTD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,15/02/2016,5370910,"38,316.65",RASAMNY YOUNIS MOTOR CO SAL,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,15/02/2016,5371804,"37,383.55",GORGAS MEMORIAL INSTITUTE,Programme Spend (Oracle Projects Control Account)
FCO,FCO,15/02/2016,5371347,"31,470",LONDON SCHOOL OF ECONOMICS AND POLITICAL SCIENCE,Specialist Training (Devolved)
FCO,FCO,15/02/2016,5371591,"30,315.69",INTERSERVE FM LTD,Construction Project more than £10k
FCO,FCO,15/02/2016,5371811,"-61,209.15",FCO SERVICES,Security: Works Non-Residential
FCO,FCO,16/02/2016,5373440,"272,735.50",DEFENCE BUSINESS SERVICES FINANCE,Mod Guarding Services Residential
FCO,FCO,16/02/2016,5373948,"200,000",AGA KHAN FOUNDATION UK NO 1,Programme Spend (Oracle Projects Control Account)
FCO,FCO,16/02/2016,5373594,"140,427",FCO SERVICES,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,16/02/2016,5373625,"75,455.51",FCO SERVICES,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,16/02/2016,5373644,"61,209.15",FCO SERVICES,Security: Works Non-Residential
FCO,FCO,16/02/2016,5373379,"45,483",NATIONAL DEMOCRATIC INSTITUTE,Programme Spend (Oracle Projects Control Account)
FCO,FCO,16/02/2016,5373160,"43,996.66",FIGUR TURIZM TIC A.S.,Programme Spend (Oracle Projects Control Account)
FCO,FCO,16/02/2016,5373096,"40,960.96",FOKUS WOMEN,Programme Spend (Oracle Projects Control Account)
FCO,FCO,16/02/2016,5373351,"34,542.61",MEDIA DIVERSITY INSTITUTE,Programme Spend (Oracle Projects Control Account)
FCO,FCO,16/02/2016,5373245,"29,067.82",MINISTRY ECONOMY AND FINANCE KOSOVA,Programme Spend (Oracle Projects Control Account)
FCO,FCO,16/02/2016,5373965,"28,733.50",COVA SECURITY GATES LIMITED,Local Guards
FCO,FCO,16/02/2016,5373588,"25,000",CARBON TRUST ADVISORY LTD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,16/02/2016,5373679,"-76,432.43",FCO SERVICES,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,17/02/2016,5374762,"565,740",DEENSIDE LTD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,17/02/2016,5374881,"263,890.10",ARK GROUP DMCC,Programme Spend (Oracle Projects Control Account)
FCO,FCO,17/02/2016,5375248,"114,299.50",GLOBAL PARTNERS GOVERNANCE PRACTICE LTD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,17/02/2016,5375274,"97,441",BBC MEDIA ACTION,Programme Spend (Oracle Projects Control Account)
FCO,FCO,17/02/2016,5375250,"60,642.60",DEVELOPING TOGETHER,Programme Spend (Oracle Projects Control Account)
FCO,FCO,17/02/2016,5375205,"59,592.01",FEDERACION NACIONAL DE,Programme Spend (Oracle Projects Control Account)
FCO,FCO,17/02/2016,5375244,"55,611",UNDP CONTRIBUTIONS,Programme Spend (Oracle Projects Control Account)
FCO,FCO,17/02/2016,5375252,"54,383.50",THE THOMSON FOUNDATION,Programme Spend (Oracle Projects Control Account)
FCO,FCO,17/02/2016,5375445,"48,608.12",KOIZA INTERNATIONAL LTD,"Purchase of Furniture, Fittings and Domestic Appliances"
FCO,FCO,17/02/2016,5375269,"28,594.50",CLOUDBREAK ANALYSIS LIMITED,Recharge Suspense Account (Oracle PA Control Account)
FCO,FCO,17/02/2016,5374785,"27,294.15",MUSCATS MOTORS LTD,Recharge Suspense Account (Oracle PA Control Account)
FCO,FCO,17/02/2016,5374679,"25,207.22",Abdulsalam Al Rafi Group LLC,Rental Payments - residential
FCO,FCO,17/02/2016,5375386,"-35,634",AVON POLYMER PRODUCTS,Estates - Other Machinery and Equipment
FCO,FCO,18/02/2016,5376349,"1,641,592",G4S RISK MANAGEMENT LTD,UK Guarding Contracts Overseas
FCO,FCO,18/02/2016,5376945,"109,103.30",WTG TECHNOLOGIES LIMITED,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,18/02/2016,5376736,"98,726.82",INTERSERVE FM LTD,Construction Project more than £10k
FCO,FCO,18/02/2016,5376684,"90,612.07",INTERSERVE FM LTD,Construction Project more than £10k
FCO,FCO,18/02/2016,5376750,"88,807.93",INTERSERVE FM LTD,Construction Project more than £10k
FCO,FCO,18/02/2016,5376209,"87,551",BRITISH RED CROSS,Contract Fees
FCO,FCO,18/02/2016,5376685,"82,266.90",INTERSERVE FM LTD,Construction Project more than £10k
FCO,FCO,18/02/2016,5376686,"60,100.93",INTERSERVE FM LTD,Construction Project more than £10k
FCO,FCO,18/02/2016,5376711,"57,169.82",INTERSERVE FM LTD,"Building Fabric Services, Building Mechanical and Engineering Services, Cleaning & Waste, Contract Fees, Estates Management Services, Grounds Maintenance, Mail & Porterage Services, Minor New Works <10K, Miscellaneous Expenditure: inc subscriptions and equipment maintenance, Office Support Services, Reception Services, Rematching / Reinstatement, Residential Property Services, Waste Disposal"
FCO,FCO,18/02/2016,5376577,"57,000",UNDP CONTRIBUTIONS,Programme Spend (Oracle Projects Control Account)
FCO,FCO,18/02/2016,5376059,"56,631.51","NATIONAL INSTITUTE FOR COMMUNICABLE DISEASE CONTROL AND PREVENTION, CCDCP",Programme Spend (Oracle Projects Control Account)
FCO,FCO,18/02/2016,5376706,"52,473.60",INTERSERVE FM LTD,"Building Mechanical and Engineering Services, Cleaning & Waste, Contract Fees, Grounds Maintenance, Minor New Works <10K, Miscellaneous Expenditure: inc subscriptions and equipment maintenance, Office Support Services, Rematching / Reinstatement, Residential Property Services, Waste Disposal"
FCO,FCO,18/02/2016,5376718,"51,230.77",INTERSERVE FM LTD,"Building Fabric Services, Building Mechanical and Engineering Services, Catering Services, Cleaning & Waste, Contract Fees, Grounds Maintenance, Miscellaneous Expenditure: inc subscriptions and equipment maintenance, Purchase of Furniture, Fittings and Domestic Appliances"
FCO,FCO,18/02/2016,5375946,"48,837.60",HARIS ENTERPRISES PVT LTD,Local Guards
FCO,FCO,18/02/2016,5376176,"45,227.51",CARBON TRUST ADVISORY LTD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,18/02/2016,5376690,"44,713.18",INTERSERVE FM LTD,"Building Mechanical and Engineering Services, Cleaning & Waste, Contract Fees, Estates Management Services, Grounds Maintenance, Mail & Porterage Services, Minor New Works <10K, Miscellaneous Expenditure: inc subscriptions and equipment maintenance, Office Support Services, Reception Services, Residential Property Services, Waste Disposal"
FCO,FCO,18/02/2016,5376876,"44,689.50",BRIGHT HORIZONS FAMILY SOLUTION LTD,FCO KCS Nursery
FCO,FCO,18/02/2016,5376856,"44,055",LLM LTD TA MARLIN APARTMENTS,Programme Spend (Oracle Projects Control Account)
FCO,FCO,18/02/2016,5376803,"36,159",UNIVERSITY OF EDINBURGH,Programme Spend (Oracle Projects Control Account)
FCO,FCO,18/02/2016,5376946,"33,615.28",CORPORACION VISIONARI,Programme Spend (Oracle Projects Control Account)
FCO,FCO,18/02/2016,5376487,"31,208.85",SECURITAS SAC,Local Guards
FCO,FCO,18/02/2016,5376928,"31,028",CARBON TRUST ADVISORY LTD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,18/02/2016,5376703,"29,935.91",INTERSERVE FM LTD,Construction Project more than £10k
FCO,FCO,18/02/2016,5376709,"29,390.11",INTERSERVE FM LTD,"Building Mechanical and Engineering Services, Cleaning & Waste, Contract Fees, Grounds Maintenance, Mail & Porterage Services, Minor New Works <10K, Miscellaneous Expenditure: inc subscriptions and equipment maintenance, Office Support Services, Reception Services, Rematching / Reinstatement, Waste Disposal"
FCO,FCO,18/02/2016,5376713,"28,979.77",INTERSERVE FM LTD,"Building Mechanical and Engineering Services, Cleaning & Waste, Contract Fees, Estates Management Services, Grounds Maintenance, Mail & Porterage Services, Minor New Works <10K, Miscellaneous Expenditure: inc subscriptions and equipment maintenance, Office Support Services, Reception Services, Rematching / Reinstatement, Residential Property Services, Waste Disposal"
FCO,FCO,18/02/2016,5376339,"28,635.48",INNOVATION CENTRE FOR ENERGY AND TRANSPORTATION,Programme Spend (Oracle Projects Control Account)
FCO,FCO,18/02/2016,5376716,"27,130.01",INTERSERVE FM LTD,"Building Fabric Services, Building Mechanical and Engineering Services, Cleaning & Waste, Contract Fees, Estates Management Services, Grounds Maintenance, Interim Helpdesk, Mail & Porterage Services, Minor New Works <10K, Miscellaneous Expenditure: inc subscriptions and equipment maintenance, Office Support Services, Reception Services, Residential Property Services, Waste Disposal"
FCO,FCO,18/02/2016,5376689,"26,087.90",INTERSERVE FM LTD,"Building Mechanical and Engineering Services, Cleaning & Waste, Contract Fees, Grounds Maintenance, Mail & Porterage Services, Minor New Works <10K, Miscellaneous Expenditure: inc subscriptions and equipment maintenance, Office Support Services, Reception Services, Rematching / Reinstatement, Residential Property Services, Waste Disposal"
FCO,FCO,18/02/2016,5376708,"25,639.71",INTERSERVE FM LTD,"Building Mechanical and Engineering Services, Cleaning & Waste, Mail & Porterage Services, Minor New Works <10K, Miscellaneous Expenditure: inc subscriptions and equipment maintenance, Rematching / Reinstatement"
FCO,FCO,19/02/2016,5378725,"571,870.10",WESTMINSTER FOUNDATION FOR DEMOCRACY,Programme Spend (Oracle Projects Control Account)
FCO,FCO,19/02/2016,5378654,"98,496.36",ISS FACILITY SERVICES LTD FCO OP,"Building Fabric Services, Building Mechanical and Engineering Services, Cleaning & Waste, Contract Fees, Grounds Maintenance, Mail & Porterage Services, Manned Guarding Services, Miscellaneous Expenditure: inc subscriptions and equipment maintenance, Office Support Services, Reception Services, Repair and maintenance of furniture and fittings, Residential Property Services, Unscheduled repairs to building infrastructure"
FCO,FCO,19/02/2016,5378639,"92,725.02",ISS FACILITY SERVICES LTD FCO OP,"Building Mechanical and Engineering Services, Cleaning & Waste, Contract Fees, Grounds Maintenance, Manned Guarding Services, Miscellaneous Expenditure: inc subscriptions and equipment maintenance, Office Support Services, Reception Services, Repair and maintenance of furniture and fittings, Residential Property Services, Unscheduled repairs to building infrastructure"
FCO,FCO,19/02/2016,5378701,"80,122",INSTITUTE FOR WAR AND PEACE REPORTING IWPR,Programme Spend (Oracle Projects Control Account)
FCO,FCO,19/02/2016,5377976,"68,005.20",HOTELLINE ,"Meals, Rental Payments - residential"
FCO,FCO,19/02/2016,5378626,"63,335.13",ISS FACILITY SERVICES LTD FCO OP,"Building Fabric Services, Building Mechanical and Engineering Services, Cleaning & Waste, Contract Fees, Grounds Maintenance, Mail & Porterage Services, Manned Guarding Services, Miscellaneous Expenditure: inc subscriptions and equipment maintenance, Office Support Services, Reception Services, Repair and maintenance of furniture and fittings, Residential Property Services, Unscheduled repairs to building infrastructure"
FCO,FCO,19/02/2016,5378375,"63,147.92",CEUME CONSORTIUM FOR ENHANCEMENT OF UKRAINIAN MANAGEMENT EDUCATION,Programme Spend (Oracle Projects Control Account)
