Department,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description, Total 
Ministry of Defence,Ministry of Defence,26/11/2013,Purchase of inventory and services ,Joint Forces Command,AAH PHARMACEUTICALS LTD,CV2 2TX,278211,Consumption of medical dental and veterinary inventory,"17,613.75"
Ministry of Defence,Ministry of Defence,04/11/2013,Spend on Inventory - General,Defence Equipment & Support,NORTHERN DIVER (INTERNATIONAL) LTD,WN6 9AE,268658,Spend on Inventory - General,"17,463.06"
Ministry of Defence,Ministry of Defence,04/11/2013,Purchase of inventory and services ,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,268418,Cost of other material consumed,"17,448.23"
Ministry of Defence,Ministry of Defence,14/11/2013,Spend on Inventory - General,Defence Equipment & Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 9NW,272585,Spend on Inventory - General,"17,445.24"
Ministry of Defence,Ministry of Defence,26/11/2013,Food and clothing,Defence Equipment & Support,SODEXO LTD,M50 0AL,278561,Cost of food services,"17,443.22"
Ministry of Defence,Ministry of Defence,27/11/2013,Spend on Inventory - General,Defence Equipment & Support,JOSEPH GLEAVE & SON LTD,M32 0NB,278861,Spend on Inventory - General,"17,332.99"
Ministry of Defence,Ministry of Defence,01/11/2013,Medical treatment & stores and welfare services,Joint Forces Command,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,268064,Medical health services,"17,267.71"
Ministry of Defence,Ministry of Defence,28/11/2013,Medical treatment & stores and welfare services,Joint Forces Command,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,279310,Medical health services,"17,205.84"
Ministry of Defence,Ministry of Defence,21/11/2013,IT and communication services,Defence Equipment & Support,STERIA LIMITED,HP2 7AH,275834,Information technology services,"17,166.00"
Ministry of Defence,Ministry of Defence,18/11/2013,Food and clothing,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,274367,Cost of clothing and textile services received,"17,107.36"
Ministry of Defence,Ministry of Defence,21/11/2013,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,275906,Cost of other material consumed,"17,062.59"
Ministry of Defence,Ministry of Defence,27/11/2013,Design services and minor equipment purchases,Defence Equipment & Support,TYCO FIRE & INTEGRATED SOLUTIONS(UK) LIMITED,M40 2WL,279096,Equipment support project costs,"17,058.00"
Ministry of Defence,Ministry of Defence,11/11/2013,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,271502,Cost of other material consumed,"17,025.98"
Ministry of Defence,Ministry of Defence,06/11/2013,Fuel for military use,Defence Infrastructure Organisation ,WATSON PETROLEUM LTD,SN15 5DN,269781,Cost of ground diesel fuel consumed,"16,819.50"
Ministry of Defence,Ministry of Defence,08/11/2013,Estate management,Defence Equipment & Support,ELIOR UK PLC,SK11 6ET,270608,Estate + facilities management services - accommodation inventory + service,"16,817.06"
Ministry of Defence,Ministry of Defence,21/11/2013,Fuel for military use,Defence Infrastructure Organisation ,WATSON PETROLEUM LTD,SN15 5DN,275895,Cost of ground diesel fuel consumed,"16,711.50"
Ministry of Defence,Ministry of Defence,12/11/2013,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,271940,Cost of other material consumed,"16,664.42"
Ministry of Defence,Ministry of Defence,22/11/2013,Purchase of inventory and services ,Land Forces,CARWOOD MOTOR UNITS LTD,CV3 2RQ,276021,Cost of other material consumed,"16,617.97"
Ministry of Defence,Ministry of Defence,21/11/2013,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,BEZIRKSREGIERUNG DUESSELDORF,,5000104582,Fiscal asset under construction - capital in year addition,"16,581.42"
Ministry of Defence,Ministry of Defence,07/11/2013,Fees for professional services,Joint Forces Command,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,269949,Fees for professional services excluding legal fees,"16,526.76"
Ministry of Defence,Council of Reserve Forces and Cadet Association,16/09/2014,Statutory & Mandatory Inspections,Estates Management,Chubb,,2090-2137,Statutory & Mandatory Inspections,"16,387.47"
Ministry of Defence,Ministry of Defence,26/11/2013,Spend on Inventory - General,Defence Equipment & Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 9NW,278250,Spend on Inventory - General,"16,321.68"
Ministry of Defence,Ministry of Defence,12/11/2013,Purchase of inventory and services ,Joint Forces Command,AAH PHARMACEUTICALS LTD,CV2 2TX,271505,Consumption of medical dental and veterinary inventory,"16,292.58"
Ministry of Defence,Ministry of Defence,21/11/2013,Payment of utilities,Land Forces,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,275485,Utilities consumed - gas,"16,175.01"
Ministry of Defence,Ministry of Defence,11/11/2013,Fuel for military use,Land Forces,HENTY OIL LTD,SW1E 5BH,271137,Cost of ground diesel fuel consumed,"16,035.73"
Ministry of Defence,Ministry of Defence,06/11/2013,Estate management,Defence Infrastructure Organisation ,ARAMARK LTD,LS16 6QY,269299,Estate + facilities management services - accommodation inventory + service,"16,031.61"
Ministry of Defence,Ministry of Defence,19/11/2013,Fees for professional services,Defence Equipment & Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,274560,Fees for professional services excluding legal fees,"16,027.06"
Ministry of Defence,Ministry of Defence,28/11/2013,"Adminstration, claims, compensation and awards",Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Cost of claims/compensation and related expenses against MOD,"16,011.83"
Ministry of Defence,Ministry of Defence,26/11/2013,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,CV2 2TX,278211,Consumption of medical dental and veterinary inventory,"16,006.06"
Ministry of Defence,Ministry of Defence,25/11/2013,Externally delivered education and training,Navy Command,NORTHUMBRIA UNIVERSITY,NE1 8ST,277915,External military training ,"16,000.00"
Ministry of Defence,Ministry of Defence,11/11/2013,Fuel for military use,Defence Equipment & Support,HENTY OIL LTD,SW1E 5BH,271137,Cost of ground diesel fuel consumed,"15,903.36"
Ministry of Defence,Ministry of Defence,25/11/2013,Spend on Inventory - General,Land Forces,FORBO FLOORING UK LIMITED,DE5 3NT,277659,Spend on Inventory - General,"15,859.70"
Ministry of Defence,Ministry of Defence,12/11/2013,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,NG11 7EP,271940,Cost of other material consumed,"15,744.32"
Ministry of Defence,Ministry of Defence,14/11/2013,Purchase of buildings and military equipment ,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,273233,Fiscal asset under construction - capital in year addition,"15,740.47"
Ministry of Defence,Ministry of Defence,18/11/2013,"Transportation of personnel, freight and travel expenses",Air Command,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,274042,Freight movement costs,"15,735.59"
Ministry of Defence,Ministry of Defence,01/11/2013,Fees for professional services,Head Office & Corporate Services,BAE SYSTEMS (OPERATIONS) LIMITED,GU14 6YU,267877,Fees for professional services excluding legal fees,"15,721.00"
Ministry of Defence,Ministry of Defence,22/11/2013,"Purchase of munitions, other inventory or fuel",Land Forces,CYMA PETROLEUM (UK) LIMITED,EN5 5TD,276059,Raw materials and consumable aviation fuel inventory purchased,"15,674.16"
Ministry of Defence,Ministry of Defence,14/11/2013,Purchase of inventory and services ,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,272587,Cost of other material consumed,"15,634.35"
Ministry of Defence,Ministry of Defence,27/11/2013,Purchase of inventory and services ,Defence Equipment & Support,BOC LIMITED,M28 2UT,278705,Consumption of engineering and technical inventory,"15,599.55"
Ministry of Defence,Ministry of Defence,22/11/2013,Fees for professional services,Head Office & Corporate Services,CORPS OF COMMISSIONAIRES  MANAGEMENT LIMITED,RH10 9WE,276049,Fees for professional services excluding legal fees,"15,574.53"
Ministry of Defence,Ministry of Defence,14/11/2013,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,273275,Cost of other material consumed,"15,522.22"
Ministry of Defence,Ministry of Defence,01/11/2013,Payment of utilities,Air Command,CERTAS ENERGY UK LIMITED,FK5 4RB,179269,Utilities consumed - heating oil,"15,498.00"
Ministry of Defence,Ministry of Defence,15/11/2013,Official entertainment and hospitality,Navy Command,COMPASS UK LIMITED,B45 9PZ,273414,Entertainment + hospitality,"15,334.75"
Ministry of Defence,Ministry of Defence,11/11/2013,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,NG11 7EP,271502,Cost of other material consumed,"15,330.97"
Ministry of Defence,Ministry of Defence,11/11/2013,Purchase of inventory and services ,Defence Equipment & Support,CARWOOD MOTOR UNITS LTD,CV3 2RQ,271007,Cost of other material consumed,"15,296.45"
Ministry of Defence,Ministry of Defence,29/11/2013,Spend on Inventory - General,Defence Equipment & Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 9NW,279643,Spend on Inventory - General,"15,264.72"
Ministry of Defence,Ministry of Defence,26/11/2013,Food and clothing,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,278561,Cost of clothing and textile services received,"15,253.92"
Ministry of Defence,Ministry of Defence,26/11/2013,Spend on Inventory - General,Defence Equipment & Support,SEYNTEX NV,CH61 1BE,278558,Spend on Inventory - General,"15,223.20"
Ministry of Defence,Ministry of Defence,12/11/2013,Spend on Inventory - General,Defence Infrastructure Organisation ,FORBO FLOORING UK LIMITED,DE5 3NT,271676,Spend on Inventory - General,"15,206.28"
Ministry of Defence,Ministry of Defence,25/11/2013,Purchase of inventory and services ,Defence Equipment & Support,MARSHALL AVIATION SERVICES LIMITED,CH4 0BA,277774,Raw materials and consumable aviation fuel inventory purchased,"15,144.83"
Ministry of Defence,Ministry of Defence,15/11/2013,Payment of utilities,Defence Infrastructure Organisation ,CERTAS ENERGY UK LIMITED,FK5 4RB,179421,Utilities consumed - heating oil,"15,127.95"
Ministry of Defence,Ministry of Defence,01/11/2013,Design services and minor equipment purchases,Defence Equipment & Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,267873,Equipment support non-project costs,"15,122.82"
Ministry of Defence,Ministry of Defence,18/11/2013,Purchase of inventory and services ,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,273959,Cost of other material consumed,"14,969.52"
Ministry of Defence,Ministry of Defence,06/11/2013,Estate management,Defence Infrastructure Organisation ,ASPIRE DEFENCE LIMITED,SP9 7QD,269300,Works services - excluding United States forces/NATO + married quarters,"14,931.79"
Ministry of Defence,Ministry of Defence,19/11/2013,Estate management,Defence Infrastructure Organisation ,ASPIRE DEFENCE LIMITED,SP9 7QD,274489,Works services - excluding United States forces/NATO + married quarters,"14,931.79"
Ministry of Defence,Ministry of Defence,25/11/2013,Spend on Inventory - General,Defence Equipment & Support,CARWOOD MOTOR UNITS LTD,CV3 2RQ,277550,Spend on Inventory - General,"14,926.65"
Ministry of Defence,Ministry of Defence,12/11/2013,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,271540,Raw materials and consumable engineering and technical fiscal inventory purchased,"14,920.39"
Ministry of Defence,Ministry of Defence,29/11/2013,Payment of utilities,Air Command,CERTAS ENERGY UK LIMITED,FK5 4RB,179643,Utilities consumed - heating oil,"14,917.42"
Ministry of Defence,Ministry of Defence,28/11/2013,Estate management,Joint Forces Command,INTERSERVE (DEFENCE) LTD,BS32 4NH,279318,Works - estate management,"14,754.01"
Ministry of Defence,Ministry of Defence,13/11/2013,Medical treatment & stores and welfare services,Joint Forces Command,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,272166,Medical health services,"14,750.60"
Ministry of Defence,Ministry of Defence,15/11/2013,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,CV2 2TX,273287,Consumption of medical dental and veterinary inventory,"14,668.36"
Ministry of Defence,Ministry of Defence,27/11/2013,Payment of utilities,Defence Equipment & Support,CERTAS ENERGY UK LIMITED,FK5 4RB,278740,Utilities consumed - heating oil,"14,662.21"
Ministry of Defence,Ministry of Defence,18/11/2013,Medical treatment & stores and welfare services,Joint Forces Command,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,274144,Medical health services,"14,607.73"
Ministry of Defence,Ministry of Defence,08/11/2013,Spend on Inventory - General,Defence Equipment & Support,BACHE PALLETS LTD,DY9 8HU,270511,Spend on Inventory - General,"14,522.40"
Ministry of Defence,Ministry of Defence,27/11/2013,Design services and minor equipment purchases,Defence Equipment & Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,278686,Equipment support project costs,"14,504.58"
Ministry of Defence,Ministry of Defence,13/11/2013,Food and clothing,Defence Infrastructure Organisation ,ELIOR UK PLC,SK11 6ET,272111,Cost of clothing and textile services received,"14,488.16"
Ministry of Defence,Ministry of Defence,07/11/2013,Design services and minor equipment purchases,Defence Equipment & Support,DARCY PRODUCTS LTD,ME20 6GN,269946,Equipment support non-project costs,"14,447.77"
Ministry of Defence,Ministry of Defence,07/11/2013,Rent and rates,Defence Infrastructure Organisation ,SVO VERTRIEB GMBH,,5000104112,Rent buildings - non civil estate property and married quarter property,"14,420.51"
Ministry of Defence,Ministry of Defence,01/11/2013,Design services and minor equipment purchases,Defence Equipment & Support,ESSCO COLLINS LIMITED,,40268,Equipment support project costs,"14,400.00"
Ministry of Defence,Ministry of Defence,05/11/2013,"Transportation of personnel, freight and travel expenses",Air Command,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,268933,Freight movement costs,"14,327.60"
Ministry of Defence,Ministry of Defence,04/11/2013,General services and support,Defence Equipment & Support,MARSHALL SPECIALIST VEHICLES  LIMITED,CB5 8RX,268603,Defence equipment CLS/IOS service charge,"14,282.83"
Ministry of Defence,Ministry of Defence,27/11/2013,Medical treatment & stores and welfare services,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Schools + community relations initiatives,"14,145.15"
Ministry of Defence,Ministry of Defence,11/11/2013,Spend on Inventory - General,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,271050,Spend on Inventory - General,"14,123.02"
Ministry of Defence,Ministry of Defence,08/11/2013,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,NG11 7EP,270892,Cost of other material consumed,"14,004.97"
Ministry of Defence,Ministry of Defence,22/11/2013,Payment of utilities,Defence Equipment & Support,CERTAS ENERGY UK LIMITED,FK5 4RB,276026,Utilities consumed - heating oil,"13,953.83"
Ministry of Defence,Ministry of Defence,22/11/2013,Rent and rates,Air Command,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Rent buildings - non civil estate property and married quarter property,"13,851.40"
Ministry of Defence,Ministry of Defence,20/11/2013,Spend on Inventory - General,Defence Equipment & Support,FORCE PROTECTION EUROPE LIMITED,CV31 1FQ,275063,Spend on Inventory - General,"13,796.52"
Ministry of Defence,Ministry of Defence,01/11/2013,Design services and minor equipment purchases,Defence Equipment & Support,ATKINS LIMITED,WR5 1TX,267860,Equipment support project costs,"13,736.00"
Ministry of Defence,Ministry of Defence,27/11/2013,Payment of utilities,Navy Command,CERTAS ENERGY UK LIMITED,FK5 4RB,278740,Utilities consumed - heating oil,"13,701.40"
Ministry of Defence,Ministry of Defence,21/11/2013,Spend on Inventory - General,Air Command,FORBO FLOORING UK LIMITED,DE5 3NT,275551,Spend on Inventory - General,"13,699.11"
Ministry of Defence,Defence Science and Technology Laboratory,15/11/2013,Consumable Materials,Operations,BARCLAYCARD,,G - 9000155759 - 00174648,Consumable Materials,"13,671.46"
Ministry of Defence,Ministry of Defence,11/11/2013,Design services and minor equipment purchases,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,271050,Equipment support non-project costs,"13,655.62"
Ministry of Defence,Ministry of Defence,22/11/2013,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,276646,Cost of other material consumed,"13,608.68"
Ministry of Defence,Ministry of Defence,05/11/2013,Property leases,Navy Command,FALCON SUPPORT SERVICES LIMITED,RG10 9JU,268955,Property dwellings private finance initiative - service concession arrangement service charge,"13,459.05"
Ministry of Defence,BDS US,12/11/2013,MEDICAL-NON HOSPITAL TREATMENT,BDS US DSTL STAFF COSTS,MERITAIN HEALTH,,353019,MEDICAL-NON HOSPITAL TREATMENT,"13,456.52"
Ministry of Defence,Ministry of Defence,20/11/2013,Payment of utilities,Air Command,CERTAS ENERGY UK LIMITED,FK5 4RB,179497,Utilities consumed - heating oil,"13,393.76"
Ministry of Defence,Ministry of Defence,18/11/2013,Food and clothing,Defence Infrastructure Organisation ,ELIOR UK PLC,SK11 6ET,274094,Cost of clothing and textile services received,"13,281.87"
Ministry of Defence,Ministry of Defence,01/11/2013,Estate management,Joint Forces Command,SERCO LIMITED,RG27 9UY,268249,Works - estate management,"13,245.07"
Ministry of Defence,Ministry of Defence,21/11/2013,Estate management,Air Command,EQUIPMENT HIRE SERVICES LTD,OL9 7AH,275534,Estate + facilities management services - accommodation inventory + service,"13,237.04"
Ministry of Defence,Ministry of Defence,04/11/2013,Estate management,Joint Forces Command,SERCO LIMITED,RG27 9UY,268715,Works - estate management,"13,212.85"
Ministry of Defence,Ministry of Defence,29/11/2013,Design services and minor equipment purchases,Air Command,SERCO LIMITED,RG27 9UY,280234,Equipment support non-project costs,"13,200.21"
Ministry of Defence,Defence Science and Technology Laboratory,15/11/2013,Other Services & Office costs,Operations,BARCLAYCARD,,G - 9000155760 - 00174649,Other Services & Office costs,"13,199.74"
Ministry of Defence,Ministry of Defence,11/11/2013,Food and clothing,Joint Forces Command,SODEXO LTD,M50 0AL,271404,Cost of food services,"13,192.00"
Ministry of Defence,Ministry of Defence,21/11/2013,Purchase of inventory and services ,Land Forces,CARWOOD MOTOR UNITS LTD,CV3 2RQ,275460,Cost of other material consumed,"13,162.91"
Ministry of Defence,Ministry of Defence,29/11/2013,Spend on Inventory - General,Land Forces,BUNZL UK LIMITED,W1H 7JT,179642,Spend on Inventory - General,"13,162.42"
Ministry of Defence,Ministry of Defence,07/11/2013,Spend on Inventory - General,Defence Infrastructure Organisation ,L WHITAKER SERVICES LIMITED,BB1 2QE,270123,Spend on Inventory - General,"13,142.20"
Ministry of Defence,Ministry of Defence,28/11/2013,Purchase of inventory and services ,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,279170,Cost of other material consumed,"13,142.00"
Ministry of Defence,Ministry of Defence,29/11/2013,Purchase of inventory and services ,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,279648,Cost of other material consumed,"13,113.02"
Ministry of Defence,Ministry of Defence,25/11/2013,Fuel for military use,Land Forces,HENTY OIL LTD,SW1E 5BH,277708,Cost of ground diesel fuel consumed,"13,078.80"
Ministry of Defence,Ministry of Defence,25/11/2013,Payment of utilities,Air Command,WATSON PETROLEUM LTD,SN15 5DN,278171,Utilities consumed - heating oil,"13,070.28"
Ministry of Defence,Ministry of Defence,18/11/2013,Development costs for military equipment,Defence Equipment & Support,QUINTEC ASSOCIATES LTD,RG21 4HJ,274326,Intangible single use military equipment asset  - in year capital addition,"13,056.00"
Ministry of Defence,Ministry of Defence,06/11/2013,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,269798,Cost of other material consumed,"13,047.23"
Ministry of Defence,Ministry of Defence,26/11/2013,Spend on Inventory - General,Defence Infrastructure Organisation ,JOSEPH GLEAVE & SON LTD,M32 0NB,278411,Spend on Inventory - General,"13,018.98"
Ministry of Defence,Ministry of Defence,25/11/2013,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,278202,Cost of other material consumed,"12,870.88"
Ministry of Defence,Ministry of Defence,26/11/2013,Spend on Inventory - General,Defence Equipment & Support,OROLIA LIMITED,PO3 5PB,278502,Spend on Inventory - General,"12,822.99"
Ministry of Defence,Ministry of Defence,21/11/2013,Research and development,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,275500,Research and development incurred on projects with defence science and technology laboratory,"12,816.33"
Ministry of Defence,Ministry of Defence,19/11/2013,Estate management,Land Forces,ASPIRE DEFENCE LIMITED,SP9 7QD,274489,Works - estate management,"12,778.76"
Ministry of Defence,Ministry of Defence,06/11/2013,Purchase of inventory and services ,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,269323,Cost of other material consumed,"12,748.66"
Ministry of Defence,Ministry of Defence,22/11/2013,Spend on Inventory - General,Defence Equipment & Support,SEYNTEX NV,CH61 1BE,276507,Spend on Inventory - General,"12,740.00"
Ministry of Defence,Ministry of Defence,06/11/2013,Estate management,Land Forces,ASPIRE DEFENCE LIMITED,SP9 7QD,269300,Works - estate management,"12,697.77"
Ministry of Defence,Ministry of Defence,01/11/2013,"Purchase of major spares armaments, medical & general stores",Defence Equipment & Support,"AAR INTERNATIONAL, INC.",TW6 2RE,267830,Capital spares engineering and technical inventory fiscal capital in year addition,"12,604.00"
Ministry of Defence,Ministry of Defence,07/11/2013,Payment of utilities,Defence Infrastructure Organisation ,SVO VERTRIEB GMBH,,5000104112,Utilities consumed - water + sewage,"12,594.87"
Ministry of Defence,Ministry of Defence,20/11/2013,Spend on Inventory - General,Defence Infrastructure Organisation ,BUNZL UK LIMITED,W1H 7JT,179495,Spend on Inventory - General,"12,544.00"
Ministry of Defence,Ministry of Defence,21/11/2013,Design services and minor equipment purchases,Defence Equipment & Support,FRAZER-NASH CONSULTANCY LIMITED,RH4 1HJ,275556,Equipment support project costs,"12,500.00"
Ministry of Defence,Ministry of Defence,15/11/2013,Spend on Inventory - General,Land Forces,ARNOLD LAVER & COMPANY LIMITED,S2 4RJ,179415,Spend on Inventory - General,"12,492.99"
Ministry of Defence,Ministry of Defence,20/11/2013,Spend on Inventory - General,Land Forces,BUNZL UK LIMITED,W1H 7JT,179495,Spend on Inventory - General,"12,480.69"
Ministry of Defence,Ministry of Defence,22/11/2013,Purchase of general transport equipment,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Transport other asset - in year capital addition,"12,476.00"
Ministry of Defence,Ministry of Defence,26/11/2013,Medical treatment & stores and welfare services,Joint Forces Command,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,278288,Medical health services,"12,453.31"
Ministry of Defence,Ministry of Defence,21/11/2013,Fees for professional services,Defence Equipment & Support,ENGAGE TECHNICAL SOLUTIONS LTD,SN15 3HU,275532,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,"12,427.44"
Ministry of Defence,Council of Reserve Forces and Cadet Association,16/09/2013,Rents/Leases/Alarms/Lettings,Infrastructure,Chubb,,921-965,Rents/Leases/Alarms/Lettings,"12,417.74"
Ministry of Defence,Ministry of Defence,05/11/2013,Property leases,Defence Infrastructure Organisation ,VEOLIA WATER NEVIS LIMITED,WS11 8JP,269256,Property non dwellings private finance initiative - service concession arrangement service charge,"12,387.25"
Ministry of Defence,Ministry of Defence,28/11/2013,Design services and minor equipment purchases,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,279235,Equipment support non-project costs,"12,360.00"
Ministry of Defence,Ministry of Defence,15/11/2013,Purchase of inventory and services ,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,273344,Cost of other material consumed,"12,351.90"
Ministry of Defence,Ministry of Defence,22/11/2013,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,CV2 2TX,275914,Consumption of medical dental and veterinary inventory,"12,325.94"
Ministry of Defence,Ministry of Defence,28/11/2013,Medical treatment & stores and welfare services,Joint Forces Command,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,279209,Medical health services,"12,324.41"
Ministry of Defence,Ministry of Defence,07/11/2013,Medical treatment & stores and welfare services,Joint Forces Command,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,269906,Medical health services,"12,279.03"
Ministry of Defence,Ministry of Defence,25/11/2013,IT and communication services,Land Forces,XEROX (UK) LIMITED,BN13 1QG,278201,Computer equipment costing below the capitalisation threshold,"12,257.56"
Ministry of Defence,Ministry of Defence,07/11/2013,Estate management,Defence Infrastructure Organisation ,ELIOR UK PLC,SK11 6ET,270032,Estate + facilities management services - accommodation inventory + service,"12,255.48"
Ministry of Defence,Ministry of Defence,22/11/2013,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,276646,Cost of other material consumed,"12,125.09"
Ministry of Defence,Ministry of Defence,26/11/2013,Purchase of inventory and services ,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,278251,Cost of other material consumed,"12,041.20"
Ministry of Defence,Ministry of Defence,07/11/2013,Food and clothing,Defence Infrastructure Organisation ,ELIOR UK PLC,SK11 6ET,270032,Cost of food services,"12,007.96"
Ministry of Defence,Ministry of Defence,29/11/2013,Research and development,Defence Equipment & Support,QINETIQ LIMITED,GU14 0LX,280176,Research and development excluding defence science and technology laboratory,"12,003.27"
Ministry of Defence,Ministry of Defence,15/11/2013,Food and clothing,Defence Infrastructure Organisation ,ELIOR UK PLC,SK11 6ET,273463,Cost of clothing and textile services received,"11,989.49"
Ministry of Defence,Ministry of Defence,04/11/2013,Medical treatment & stores and welfare services,Joint Forces Command,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,268451,Medical health services,"11,943.39"
Ministry of Defence,Ministry of Defence,06/11/2013,International contributions,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Defence military assistance fund international subscriptions and other payments,"11,920.52"
Ministry of Defence,Ministry of Defence,21/11/2013,Food and clothing,Defence Equipment & Support,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,275481,Cost of food services,"11,896.47"
Ministry of Defence,Ministry of Defence,15/11/2013,Spend on Inventory - General,Defence Equipment & Support,NORTHERN DIVER (INTERNATIONAL) LTD,WN6 9AE,273700,Spend on Inventory - General,"11,830.91"
Ministry of Defence,Ministry of Defence,28/11/2013,Estate management,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,279494,Estate + facilities management services - accommodation inventory + service,"11,804.78"
Ministry of Defence,Ministry of Defence,22/11/2013,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,NG11 7EP,276646,Cost of other material consumed,"11,796.69"
Ministry of Defence,Ministry of Defence,15/11/2013,Design services and minor equipment purchases,Defence Equipment & Support,"AAR INTERNATIONAL, INC.",TW6 2RE,273288,Equipment support non-project costs,"11,740.07"
Ministry of Defence,Ministry of Defence,15/11/2013,Purchase of inventory and services ,Joint Forces Command,BOC LIMITED,M28 2UT,273362,Consumption of engineering and technical inventory,"11,661.30"
Ministry of Defence,Ministry of Defence,22/11/2013,IT and communication services,Defence Infrastructure Organisation ,L.A. INTERNATIONAL COMPUTER  CONSULTANTS LIMITED,ST1 5UB,276281,Information technology services,"11,642.78"
Ministry of Defence,Ministry of Defence,29/11/2013,Fees for professional services,Navy Command,THE DISCLOSURE AND BARRING SERVICE,L69 3JA,280313,Fees for professional services excluding legal fees,"11,616.00"
Ministry of Defence,Ministry of Defence,29/11/2013,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,DSV AIR & SEA LIMITED,M22 4NY,279833,Freight movement costs,"11,529.09"
Ministry of Defence,Ministry of Defence,15/11/2013,Food and clothing,Defence Equipment & Support,SODEXO LTD,M50 0AL,273798,Cost of food services,"11,501.10"
Ministry of Defence,Ministry of Defence,29/11/2013,General services and support,Defence Equipment & Support,EUROPEAN ELECTRONIQUE LIMITED,OX29 4TT,279856,Purchase of defence equipment below capitalisation threshold of £25k.,"11,476.68"
Ministry of Defence,Ministry of Defence,19/11/2013,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,NG11 7EP,274863,Cost of other material consumed,"11,461.44"
