Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,Vat Registration Num
DEFRA,APHA,01/06/2016,PPE - INFORMATION TECHNOLOGY (OWNED) - COST - SYSTEM CLEARING,PROJECT DELIVERY AND PORTFOLIO MANAGEMENT,IBM UNITED KINGDOM LTD,1000065,181184.97,"Services provided by IBM for the design and system
builds in financial years 2015/16 and 2016/17,  to deliver the County Parish Holding (CPH) England Project",GU1 2LD,SUPPLIER,,AP0199OT,Asset,
DEFRA,APHA,02/06/2016,EXP - PURCHASE OF GOODS/SERVICES - CONTRACTORS,PLANT VARIETY AND SEEDS,N I A B,1000088,143509.48,Contract Work -  Lot 1-4  April  2016,CB3 0LE,Public Body,,0,Expense,
DEFRA,APHA,02/06/2016,EXP - PURCHASE OF GOODS/SERVICES - CONTRACTORS,PLANT VARIETY AND SEEDS,N I A B,1000088,38391.54,Contract Work -  Lot 6 - 8  April  2016,CB3 0LE,Public Body,,0,Expense,
DEFRA,APHA,10/06/2016,PPE - INFORMATION TECHNOLOGY (OWNED) - COST - SYSTEM CLEARING,PROJECT DELIVERY AND PORTFOLIO MANAGEMENT,SOGETI UK LTD,1000630,85649,"Services supplied by Sogeti for the period of April 2016 for the design and build of the systems that are part of the County Parish Holding (CPH) England project,",EC2M 7AD,SUPPLIER,,AP0199OT,Asset,
DEFRA,APHA,13/06/2016,EXP - PURCHASE OF GOODS/SERVICES - CONTRACTORS - VETERINARY SERVICES,WALES FIELD OPERATIONS,MENTER A BUSNES,1000962,113245,Providing services for the Veterinary Delivery Partnership Project,SY23 3AH,SUPPLIER(1),,0,Expense,
DEFRA,APHA,13/06/2016,INC - SALES OF OTHER GOODS AND SERVICES - LABORATORY SERVICES/DIAGNOSTIC TESTING,HARD & NOTIONAL CHARGES,K P M G LLP,1000993,45837.43,Internal Audit Expenses,BS1 6AG,SUPPLIER(1),,0,Revenue,
DEFRA,APHA,14/06/2016,EXP - PURCHASE OF GOODS/SERVICES - CONSULTANCY,PLANT VARIETY AND SEEDS,THE SCOTTISH GOVERNMENT,2007000003,28111,"Variety testing of Vegetable, Potatoes and Agricultural crops January to March 2016",EH6 6QQ,SUPPLIER,,APA2AN00,Expense,
DEFRA,APHA,17/06/2016,PPE - LAND (OWNED) - COST - NCA SUSPENSE,BALANCE SHEET,ROYAL BANK OF SCOTLAND,10000006,55936.61,Payment of the May 2016 invoice for purchases made through Royal Bank of Scotland card.,EC2M 4BA,SUPPLIER,,0,Asset,
DEFRA,APHA,20/06/2016,PPE - INFORMATION TECHNOLOGY (OWNED) - COST - SYSTEM CLEARING,PROJECT DELIVERY AND PORTFOLIO MANAGEMENT,IBM UNITED KINGDOM LTD,1001182,297620.25,"Services provided by IBM for the design and system
builds in financial years 2015/16 and 2016/17, to deliver the County Parish Holding (CPH) England Project. ",GU1 2LD,SUPPLIER,,AP0199OT,Asset,
DEFRA,APHA,22/06/2016,CA - OTHER RECEIVABLES - TRAVEL PROVIDER CONTROL ACCOUNT,BALANCE SHEET,REDFERN TRAVEL LTD,10000007,141609.69,Payment of April 2016 APHA travel charges to Redfern Travel Ltd,BD1 1PL,SUPPLIER,,0,Asset,
DEFRA,APHA,22/06/2016,EXP - PURCHASE OF GOODS/SERVICES - CONTRACTORS - VETERINARY SERVICES,WALES FIELD OPERATIONS,IECHYD DA (GWLEDIG) LTD,10000014,424645.84,Providing services for the Veterinary Delivery Partnership Project,SY23 2WB,SUPPLIER(1),,0,Expense,
DEFRA,APHA,22/06/2016,EXP - PURCHASE OF GOODS/SERVICES - CONTRACTORS - VETERINARY SERVICES,WALES FIELD OPERATIONS,IECHYD DA (GWLEDIG) LTD,10000014,84929.17,Providing services for the Veterinary Delivery Partnership Project,SY23 2WB,SUPPLIER(1),,0,Expense,
DEFRA,APHA,22/06/2016,EXP - PURCHASE OF GOODS/SERVICES - CONTRACTORS - VETERINARY SERVICES,SOUTH WEST FIELD OPERATIONS,XL FARMCARE DEVON & CORNWALL LTD,10000015,548471.7,Providing services for the Veterinary Delivery Partnership Project,EX22 6HB,SUPPLIER(1),,0,Expense,
DEFRA,APHA,22/06/2016,EXP - PURCHASE OF GOODS/SERVICES - CONTRACTORS - VETERINARY SERVICES,SOUTH WEST FIELD OPERATIONS,XL FARMCARE DEVON & CORNWALL LTD,10000015,109694.34,Providing services for the Veterinary Delivery Partnership Project,EX22 6HB,SUPPLIER(1),,0,Expense,
DEFRA,APHA,22/06/2016,EXP - PURCHASE OF GOODS/SERVICES - CONTRACTORS - VETERINARY SERVICES,NORTH FIELD OPERATIONS,XL FARMCARE NORTH LTD. ~175942866,10000016,257207.6,Providing services for the Veterinary Delivery Partnership Project,ST15 8NA,CUSTOMER,,0,Expense,
DEFRA,APHA,22/06/2016,EXP - PURCHASE OF GOODS/SERVICES - CONTRACTORS - VETERINARY SERVICES,NORTH FIELD OPERATIONS,XL FARMCARE NORTH LTD. ~175942866,10000016,51441.52,Providing services for the Veterinary Delivery Partnership Project,ST15 8NA,CUSTOMER,,0,Expense,
DEFRA,APHA,22/06/2016,EXP - PURCHASE OF GOODS/SERVICES - CONTRACTORS - VETERINARY SERVICES,SOUTH WEST FIELD OPERATIONS,XL FARMCARE WESSEX LTD,10000017,484999.2,Providing services for the Veterinary Delivery Partnership Project,ST15 8NA,SUPPLIER(1),,0,Expense,
DEFRA,APHA,22/06/2016,EXP - PURCHASE OF GOODS/SERVICES - CONTRACTORS - VETERINARY SERVICES,SOUTH WEST FIELD OPERATIONS,XL FARMCARE WESSEX LTD,10000017,96999.84,Providing services for the Veterinary Delivery Partnership Project,ST15 8NA,SUPPLIER(1),,0,Expense,
DEFRA,APHA,22/06/2016,EXP - PURCHASE OF GOODS/SERVICES - CONTRACTORS - VETERINARY SERVICES,SOUTH EAST FIELD OPERATIONS,XL FARMCARE SOUTH EAST LIMITED~178831566,10000018,152351.58,Providing services for the Veterinary Delivery Partnership Project,BN7 2AH,CUSTOMER,,0,Expense,
DEFRA,APHA,22/06/2016,EXP - PURCHASE OF GOODS/SERVICES - CONTRACTORS - VETERINARY SERVICES,SOUTH EAST FIELD OPERATIONS,XL FARMCARE SOUTH EAST LIMITED~178831566,10000018,30470.31,Providing services for the Veterinary Delivery Partnership Project,BN7 2AH,CUSTOMER,,0,Expense,
DEFRA,APHA,22/06/2016,EXP - PURCHASE OF GOODS/SERVICES - CONTRACTORS - VETERINARY SERVICES,SOUTH WEST FIELD OPERATIONS,XL FARMCARE MIDLANDS LTD~114213469,10000019,220675.66,Providing services for the Veterinary Delivery Partnership Project,ST15 8NA,CUSTOMER,,0,Expense,
DEFRA,APHA,22/06/2016,EXP - PURCHASE OF GOODS/SERVICES - CONTRACTORS - VETERINARY SERVICES,SOUTH WEST FIELD OPERATIONS,XL FARMCARE MIDLANDS LTD~114213469,10000019,44135.13,Providing services for the Veterinary Delivery Partnership Project,ST15 8NA,CUSTOMER,,0,Expense,
DEFRA,APHA,22/06/2016,EXP - PURCHASE OF GOODS/SERVICES - CONTRACTORS - VETERINARY SERVICES,NORTH FIELD OPERATIONS,XL FARMCARE MIDLANDS LTD~114213469,10000020,292048.56,Providing services for the Veterinary Delivery Partnership Project,ST15 8NA,CUSTOMER,,0,Expense,
DEFRA,APHA,22/06/2016,EXP - PURCHASE OF GOODS/SERVICES - CONTRACTORS - VETERINARY SERVICES,NORTH FIELD OPERATIONS,XL FARMCARE MIDLANDS LTD~114213469,10000020,58409.71,Providing services for the Veterinary Delivery Partnership Project,ST15 8NA,CUSTOMER,,0,Expense,
DEFRA,APHA,23/06/2016,EXP - PURCHASE OF GOODS/SERVICES - CONTRACTORS - VETERINARY SERVICES,SOUTH WEST FIELD OPERATIONS,XL FARMCARE DEVON & CORNWALL LTD,1001367,302929,Providing services for the Veterinary Delivery Partnership Project,EX22 6HB,SUPPLIER(1),,0,Expense,
DEFRA,APHA,23/06/2016,EXP - PURCHASE OF GOODS/SERVICES - CONTRACTORS - VETERINARY SERVICES,SOUTH WEST FIELD OPERATIONS,XL FARMCARE DEVON & CORNWALL LTD,1001367,60585.8,Providing services for the Veterinary Delivery Partnership Project,EX22 6HB,SUPPLIER(1),,0,Expense,
DEFRA,APHA,23/06/2016,EXP - PURCHASE OF GOODS/SERVICES - CONTRACTORS - VETERINARY SERVICES,WALES FIELD OPERATIONS,IECHYD DA (GWLEDIG) LTD,1001447,299249.28,Providing services for the Veterinary Delivery Partnership Project,SY23 2WB,SUPPLIER(1),,0,Expense,
DEFRA,APHA,23/06/2016,EXP - PURCHASE OF GOODS/SERVICES - CONTRACTORS - VETERINARY SERVICES,WALES FIELD OPERATIONS,IECHYD DA (GWLEDIG) LTD,1001447,59849.86,Providing services for the Veterinary Delivery Partnership Project,SY23 2WB,SUPPLIER(1),,0,Expense,
DEFRA,APHA,23/06/2016,EXP - PURCHASE OF GOODS/SERVICES - CONTRACTORS,PLANT VARIETY AND SEEDS,N I A B,1001450,76005.38,Contract Work -  Lot 5 - April 2016,CB3 0LE,Public Body,,0,Expense,
DEFRA,APHA,23/06/2016,EXP - PURCHASE OF GOODS/SERVICES - CONTRACTORS - VETERINARY SERVICES,SOUTH EAST FIELD OPERATIONS,XL FARMCARE SOUTH EAST LIMITED~178831566,1001451,90956.96,Providing services for the Veterinary Delivery Partnership Project,BN7 2AH,CUSTOMER,,0,Expense,
DEFRA,APHA,24/06/2016,EXP - PURCHASE OF GOODS/SERVICES - CONSULTANCY,PLANT VARIETY AND SEEDS,N I A B,1001452,73449.47,Contract Work -  Lot 1-4 - May 2016,CB3 0LE,Public Body,,APA2AN00,Expense,
DEFRA,APHA,24/06/2016,EXP - PURCHASE OF GOODS/SERVICES - CONSULTANCY,PLANT VARIETY AND SEEDS,N I A B,1001452,58351.08,Contract Work -  Lot 5 - May 2016,CB3 0LE,Public Body,,APA2AN00,Expense,
DEFRA,APHA,24/06/2016,EXP - PURCHASE OF GOODS/SERVICES - ICT OUTSOURCING & MAINT/SUPPORT,IMT,S F W LTD,1001467,28326.92,Moving APHA Web Hosting Environment to Cloud Platform,GU22 7UY,SUPPLIER(1),17380,0,Expense,
DEFRA,APHA,28/06/2016,EXP - PURCHASE OF GOODS/SERVICES - CONTRACTORS - VETERINARY SERVICES,NORTH FIELD OPERATIONS,XL FARMCARE MIDLANDS LTD~114213469,1001678,30748.24,Providing services for the Veterinary Delivery Partnership Project,ST14 8EB,CUSTOMER,,0,Expense,
DEFRA,APHA,28/06/2016,EXP - PURCHASE OF GOODS/SERVICES - CONTRACTORS - VETERINARY SERVICES,NORTH FIELD OPERATIONS,XL FARMCARE MIDLANDS LTD~114213469,1001678,153741.22,Providing services for the Veterinary Delivery Partnership Project,ST14 8EB,CUSTOMER,,0,Expense,
DEFRA,APHA,28/06/2016,EXP - PURCHASE OF GOODS/SERVICES - CONTRACTORS - VETERINARY SERVICES,SOUTH WEST FIELD OPERATIONS,XL FARMCARE MIDLANDS LTD~114213469,1001678,31664.83,Providing services for the Veterinary Delivery Partnership Project,ST14 8EB,CUSTOMER,,0,Expense,
DEFRA,APHA,28/06/2016,EXP - PURCHASE OF GOODS/SERVICES - CONTRACTORS - VETERINARY SERVICES,SOUTH WEST FIELD OPERATIONS,XL FARMCARE MIDLANDS LTD~114213469,1001678,158324.16,Providing services for the Veterinary Delivery Partnership Project,ST14 8EB,CUSTOMER,,0,Expense,
DEFRA,APHA,29/06/2016,EXP - PURCHASE OF GOODS/SERVICES - CONTRACTORS - VETERINARY SERVICES,SOUTH WEST FIELD OPERATIONS,XL FARMCARE WESSEX LTD,1001841,317528.2,Providing services for the Veterinary Delivery Partnership Project,ST15 8NA,SUPPLIER(1),,0,Expense,
DEFRA,APHA,29/06/2016,EXP - PURCHASE OF GOODS/SERVICES - CONTRACTORS - VETERINARY SERVICES,SOUTH WEST FIELD OPERATIONS,XL FARMCARE WESSEX LTD,1001841,63505.64,Providing services for the Veterinary Delivery Partnership Project,ST15 8NA,SUPPLIER(1),,0,Expense,
DEFRA,APHA,30/06/2016,CA - OTHER RECEIVABLES - TRAVEL PROVIDER CONTROL ACCOUNT,BALANCE SHEET,REDFERN TRAVEL LTD,10000029,142609.42,Payment of May 2016 APHA travel charges to Redfern Travel Ltd,BD1 1PL,SUPPLIER,,0,Asset,
DEFRA,KEW,01/06/2016,Utilities,Estates,Corona Energy Retail 4 Limited,1003362,47506.09,GAS PAYMENT MAY 2016 ,WD17 1JW,Trade Creditors,N/A,,Gas,
DEFRA,KEW,01/06/2016,Consultancy & Professional Services,Horticulture,Stage One,7015858,237901,UK PAVILION INSTALLATION AT KEW,YO26 7QF,Trade Creditors,RBGKEW/213,,Prof Fees - Construction,GB 660 1261 71
DEFRA,KEW,07/06/2016,Capital/Equipment,Temperate House,Turner & Townsend Project Management Ltd,7016031,28548.21,TEMPERATE HOUSE RESTORATION PROJECT MANAGEMENT,WC2E 9HE,Trade Creditors,N/A,,New Works - pt1 - prof fees,
DEFRA,KEW,07/06/2016,Consumables & Materials,Commercial Activity,Cofely Ltd,7016056,30520.68,EXTERNAL ELECTRICAL INSTALLATION FOR SPICE EVENT,HP12 3TA,Trade Creditors,RBGKEW/049,,Equipment hire,
DEFRA,KEW,07/06/2016,Capital/Equipment,Estates,Tokheim UK Ltd,7015346,42205.85,PARTS - CIVILS AND EQUIPMENT SUPPLY,DD5 3RT,Trade Creditors,RBGKEW/148,,New works-Pt II-other costs,GB271793729
DEFRA,KEW,07/06/2016,Capital/Equipment,Estates,BURGIN LTD,7016092,34990.5,SUPPLY OF PUMPS,CO4 9TB,Trade Creditors,RBGKEW/193,,New works-Pt II-other costs,299674774
DEFRA,KEW,14/06/2016,Capital/Equipment,Temperate House,ISG Construction Ltd,7016120,563980.32,TEMPERATE HOUSE PROJECT,EC3N 1AG,Trade Creditors,N/A,,New works-Pt I-other costs,
DEFRA,KEW,14/06/2016,Payment to 3rd party,Learning & Participation,Gwent Wildlife Trust,7016173,27283.32,GROW WILD WALES FLAGSHIP SITE 2ND PAYMENT,NP25 4DY,Trade Creditors,N/A,,Non-Kew Project Costs,
DEFRA,KEW,14/06/2016,Consultancy & Professional Services,Estates,Matrix Control Solutions Ltd,7016232,41460.45,ENERGY CONSULTANCY,BL9 8RN,Trade Creditors,RBGKEW/206,,Consultancy - Proprty & Constr,559097889
DEFRA,KEW,14/06/2016,Capital/Equipment,Estates,Rexel UK Limited trading as Newey & Eyre,7016233,62673.4,LED LIGHTS,EN6 5BS,Trade Creditors,N/A,,New works-Pt II-materials,614213680
DEFRA,KEW,21/06/2016,Utilities,Estates,Corona Energy Retail 4 Limited,7016398,25460.38,GAS payment MAY 2016  ,WD17 1JW,Trade Creditors,N/A,,Gas,
DEFRA,KEW,21/06/2016,Utilities,Estates,Corona Energy Retail 4 Limited,7016393,40242.71,GAS payment APRIL 2016,WD17 1JW,Trade Creditors,N/A,,Gas,
DEFRA,KEW,21/06/2016,Consumables & Materials,Learning & Participation,Williams Lea,7016237,77918.34,POSTAGE COSTS FOR GROW WILD SEED KIT DISTRIBUTION,WF6 1TN,Trade Creditors,N/A,,Publication production costs,
