Department,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,04/12/2012,Spend on Inventory - General,Defence Equipment & Support,AIR AND GROUND AVIATION LIMITED,ST18 0PN,137035,Spend on Inventory - General,"26,942.11"
Ministry of Defence,Ministry of Defence,27/12/2012,"Transportation of personnel, freight and travel expenses",Land Forces,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,147378,Military short term detached duty,"26,940.80"
Ministry of Defence,Ministry of Defence,19/12/2012,Design services and minor equipment purchases,Defence Equipment & Support,ELECTRO SERVICES (MIDLANDS) LTD,TF7 4QL,144570,Equipment support non-project costs,"26,878.00"
Ministry of Defence,Ministry of Defence,04/12/2012,Spend on Inventory - General,Defence Equipment & Support,MILLBROOK FURNISHING INDUSTRIES LIMITED,SO40 3XJ,137350,Spend on Inventory - General,"26,805.00"
Ministry of Defence,Ministry of Defence,03/12/2012,Spend on Inventory - General,Defence Equipment & Support,UNITED TOOL DISTRIBUTORS LTD,M32 0NB,136988,Spend on Inventory - General,"26,740.02"
Ministry of Defence,Defence Science and Technology Laboratory,19/12/2012,Sub Contracted Research,Programme Office,QINETIQ LIMITED,,V - 9000148116 - 00148310,,"26,649.00"
Ministry of Defence,Ministry of Defence,19/12/2012,Rent and rates,Defence Infrastructure Organisation ,CAPITAL SHOPPING CENTRES PLC,SW1H OBU,144495,Rent buildings - non civil estate property and married quarter property,"26,645.70"
Ministry of Defence,Ministry of Defence,13/12/2012,Fees for professional services,Land Forces,LGC LTD,TW11 0LY,141746,Fees for professional services excluding legal fees,"26,634.05"
Ministry of Defence,Ministry of Defence,14/12/2012,Spend on Inventory - General,Defence Equipment & Support,BABCOCK INTERNATIONAL GROUP PLC,KY11 2YD,142291,Spend on Inventory - General,"26,628.24"
Ministry of Defence,Ministry of Defence,17/12/2012,Payment of utilities,Defence Equipment & Support,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,143263,Utilities consumed - gas,"26,589.71"
Ministry of Defence,Ministry of Defence,18/12/2012,Research and development,Defence Equipment & Support,ADELARD LLP,EC1R 0JH,143811,Feasibility studies covering concept/assessment phase costs,"26,589.44"
Ministry of Defence,Ministry of Defence,06/12/2012,Fees for professional services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,138586,Fees for professional services excluding legal fees,"26,561.78"
Ministry of Defence,Ministry of Defence,10/12/2012,Design services and minor equipment purchases,Defence Equipment & Support,STS DEFENCE LIMITED,B64 5QB,140190,Equipment support project costs,"26,539.64"
Ministry of Defence,Ministry of Defence,04/12/2012,Payment of utilities,Air Command,GB OILS LIMITED,FK5 4RB,137259,Utilities consumed - heating oil,"26,539.43"
Ministry of Defence,Ministry of Defence,13/12/2012,Payment of utilities,Defence Infrastructure Organisation ,GB OILS LIMITED,FK5 4RB,141642,Utilities consumed - heating oil,"26,531.81"
Ministry of Defence,Ministry of Defence,18/12/2012,Medical treatment & stores and welfare services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,144097,Medical health services,"26,504.30"
Ministry of Defence,Ministry of Defence,06/12/2012,Transport hire charges,Land Forces,BABCOCK LAND (WHITEFLEET MANAGEMENT) LIMITED,BH23 6BS,138201,Transport other operating lease,"26,492.77"
Ministry of Defence,Ministry of Defence,04/12/2012,Design services and minor equipment purchases,Land Forces,SERCO LIMITED,RG27 9UY,137462,Equipment support non-project costs,"26,481.44"
Ministry of Defence,Defence Science and Technology Laboratory,04/12/2012,Sub Contracted Work,Operations,NP AEROSPACE LIMITED,,V - 9000147789 - 00149913,,"26,465.78"
Ministry of Defence,Ministry of Defence,13/12/2012,Externally delivered education and training,Land Forces,TREASURER OF THE UNITED STATES - DSSN 5570,,1000001680,External training - civilian,"26,445.00"
Ministry of Defence,Ministry of Defence,12/12/2012,Spend on Inventory - General,Defence Equipment & Support,FUCHS LUBRICANTS (UK) PLC,ST1 5HU,140920,Spend on Inventory - General,"26,444.02"
Ministry of Defence,Ministry of Defence,21/12/2012,Spend on Inventory - General,Defence Equipment & Support,AEBI SCHMIDT UK LIMITED,PE2 6GP,145921,Spend on Inventory - General,"26,384.97"
Ministry of Defence,Ministry of Defence,27/12/2012,Payment of utilities,Defence Equipment & Support,GB OILS LIMITED,FK5 4RB,147200,Utilities consumed - heating oil,"26,363.05"
Ministry of Defence,Ministry of Defence,05/12/2012,Spend on Inventory - General,Defence Equipment & Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,137612,Spend on Inventory - General,"26,347.27"
Ministry of Defence,Ministry of Defence,05/12/2012,Rent and rates,Defence Infrastructure Organisation ,STAFFORD BOROUGH COUNCIL,ST16 3AQ,138025,Rent buildings - non civil estate property and married quarter property,"26,336.42"
Ministry of Defence,Ministry of Defence,13/12/2012,Rent and rates,Defence Infrastructure Organisation ,STAFFORD BOROUGH COUNCIL,ST16 3AQ,142080,Rent buildings - non civil estate property and married quarter property,"26,336.42"
Ministry of Defence,Council of Reserve Forces and Cadets Associations,01/12/2012,Rent and rates,Infrastructure,GLASGOW CITY COUNCIL,,6656,Rates/NDR,"26,335.00"
Ministry of Defence,Defence Science and Technology Laboratory,21/12/2012,Local Authority Rates,Infrastructure,WINCHESTER CITY COUNCIL,,V - 9000148151 - 00151173,,"26,335.00"
Ministry of Defence,Ministry of Defence,04/12/2012,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,CV2 2TX,137024,Consumption of medical dental and veterinary inventory,"26,290.17"
Ministry of Defence,Ministry of Defence,21/12/2012,Payment of utilities,Defence Infrastructure Organisation ,BP OIL UK LTD,BS11 8DL,146001,Utilities consumed - gas,"26,257.32"
Ministry of Defence,Ministry of Defence,19/12/2012,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,TAL INTERNATIONAL CONTAINER CORPORATION,RM13 8EU,144866,Freight movement costs,"26,207.40"
Ministry of Defence,Ministry of Defence,06/12/2012,Spend on Inventory - General,Defence Equipment & Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,138204,Spend on Inventory - General,"26,200.50"
Ministry of Defence,Ministry of Defence,05/12/2012,Spend on Inventory - General,Defence Equipment & Support,COMPTONS 2000 LIMITED,B12 0RT,137697,Spend on Inventory - General,"26,102.40"
Ministry of Defence,Ministry of Defence,05/12/2012,Rent and rates,Defence Infrastructure Organisation ,WREKIN DISTRICT COUNCIL,TF3 4LD,138139,Rent buildings - non civil estate property and married quarter property,"26,055.91"
Ministry of Defence,Ministry of Defence,13/12/2012,Rent and rates,Defence Infrastructure Organisation ,WREKIN DISTRICT COUNCIL,TF3 4LD,142232,Rent buildings - non civil estate property and married quarter property,"26,055.91"
Ministry of Defence,Ministry of Defence,03/12/2012,Research and development,Defence Equipment & Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,136515,Research and development excluding defence science and technology laboratory,"25,968.76"
Ministry of Defence,Ministry of Defence,12/12/2012,Property leases,Defence Infrastructure Organisation ,ASPIRE DEFENCE LIMITED,SP9 7QD,140777,Property dwellings private finance initiative - service concession arrangement service charge,"25,952.22"
Ministry of Defence,Ministry of Defence,13/12/2012,General services and support,Air Command,ATMOSPHERE CONTROL INTERNATIONAL LTD,PO3 5PF,141236,Purchase of defence support equipment below capitalisation threshold of £25k.,"25,950.00"
Ministry of Defence,Ministry of Defence,18/12/2012,Payment of utilities,Defence Equipment & Support,GB OILS LIMITED,FK5 4RB,144066,Utilities consumed - heating oil,"25,948.91"
Ministry of Defence,Ministry of Defence,07/12/2012,Design services and minor equipment purchases,Defence Equipment & Support,HALE HAMILTON (VALVES) LTD,UB8 2AF,139242,Equipment support non-project costs,"25,916.00"
Ministry of Defence,Ministry of Defence,07/12/2012,Administration,Head Office & Corporate Services,G4S ASSESSMENT SERVICES (UK) LIMITED,GL20 8NB,173404,General administration,"25,886.00"
Ministry of Defence,Ministry of Defence,13/12/2012,Administration,Head Office & Corporate Services,G4S ASSESSMENT SERVICES (UK) LIMITED,GL20 8NB,173538,General administration,"25,886.00"
Ministry of Defence,Ministry of Defence,03/12/2012,"Purchase of munitions, other inventory or fuel",Defence Equipment & Support,GB OILS LIMITED,FK5 4RB,136662,Raw materials and consumable oil and lubricants inventory purchased,"25,848.00"
Ministry of Defence,Ministry of Defence,18/12/2012,Fees for professional services,Head Office & Corporate Services,THOMSONS ONLINE BENEFITS LTD,SW1P 1DH,144348,Fees for professional services excluding legal fees,"25,750.00"
Ministry of Defence,Ministry of Defence,21/12/2012,Medical treatment & stores and welfare services,Land Forces,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,146041,Medical health services,"25,732.11"
Ministry of Defence,Ministry of Defence,20/12/2012,Fuel for military use,Air Command,WORLD FUEL SERVICES EUROPE  LTD.,SW1E 5BH,2000017864,Aviation fuel casual uplift consumed,"25,623.30"
Ministry of Defence,Defence Science and Technology Laboratory,21/12/2012,Sub Contracted Work,Operations,THE FOOD & ENVIROMENT RESEARCH AGENCIES,,V - 9000148172 - 00151295,,"25,562.04"
Ministry of Defence,Ministry of Defence,13/12/2012,Food and clothing,Defence Equipment & Support,BAHRAIN AIRPORT SERVICES,,1000009,Cost of food purchases,"25,557.70"
Ministry of Defence,Ministry of Defence,19/12/2012,Estate management,Defence Infrastructure Organisation ,ARAMARK LTD,LS16 6QY,144427,Estate + facilities management services - accommodation inventory + service,"25,541.04"
Ministry of Defence,Ministry of Defence,17/12/2012,Spend on Inventory - General,Defence Equipment & Support,REABROOK LTD,DE12 6DA,173615,Spend on Inventory - General,"25,483.06"
Ministry of Defence,Ministry of Defence,05/12/2012,Rent and rates,Defence Infrastructure Organisation ,THREE RIVERS DISTRICT COUNCIL,WD3 1RL,138070,Rent buildings - non civil estate property and married quarter property,"25,475.96"
Ministry of Defence,Ministry of Defence,13/12/2012,Rent and rates,Defence Infrastructure Organisation ,THREE RIVERS DISTRICT COUNCIL,WD3 1RL,142149,Rent buildings - non civil estate property and married quarter property,"25,475.96"
Ministry of Defence,Ministry of Defence,07/12/2012,Purchase of inventory and services ,Joint Forces Command,GIB OIL LIMITED,,3000008578,Consumption of oils and lubricants inventory,"25,425.00"
Ministry of Defence,Ministry of Defence,20/12/2012,Purchase of buildings and military equipment ,Defence Equipment & Support,KIDDE GRAVINER LIMITED,SL3 0HB,145426,Single use military equipment asset under construction - capital in year addition (accruals element),"25,413.36"
Ministry of Defence,Ministry of Defence,07/12/2012,"Transportation of personnel, freight and travel expenses",Air Command,MY PEAK POTENTIAL LTD,,5000088576,Military short term detached duty,"25,374.78"
Ministry of Defence,Ministry of Defence,04/12/2012,Design services and minor equipment purchases,Defence Equipment & Support,TEAM SIMOCO LIMITED,DE1 1NH,137496,Equipment support project costs,"25,332.30"
Ministry of Defence,Defence Science and Technology Laboratory,11/12/2012,Sub Contracted Work,Programme Office,NATIONAL PHYSICAL LABORATORY,,V - 9000147950 - 00146877,,"25,263.00"
Ministry of Defence,Ministry of Defence,03/12/2012,Payment of utilities,Defence Infrastructure Organisation ,BRITISH GAS TRADING LIMITED,LE19 1ZY,136456,Utilities consumed - gas,"25,257.94"
Ministry of Defence,Ministry of Defence,11/12/2012,Purchase of inventory and services ,Joint Forces Command,HENRY SCHEIN UK HOLDINGS LIMITED,ME8 0SB,140499,Consumption of medical dental and veterinary inventory,"25,257.20"
Ministry of Defence,Ministry of Defence,06/12/2012,Spend on Inventory - General,Defence Equipment & Support,THERCO LTD,S20 3FR,138964,Spend on Inventory - General,"25,221.89"
Ministry of Defence,Defence Support Group,20/12/2012,Payroll Processing Costs,Corporate,EQUINITI ICS LTD,,10186833,Payroll Processing Costs,"25,216.54"
Ministry of Defence,Defence Support Group,20/12/2012,Payroll Processing Costs,Corporate,EQUINITI ICS LTD,,10186834,Payroll Processing Costs,"25,216.54"
Ministry of Defence,Ministry of Defence,27/12/2012,"Transportation of personnel, freight and travel expenses",Air Command,MY PEAK POTENTIAL LTD,,5000089628,Military short term detached duty,"25,201.61"
Ministry of Defence,Defence Science and Technology Laboratory,21/12/2012,Repairs & Maintenance,Infrastructure,SERCO LIMITED,,V - 9000148217 - 00151262,,"25,146.08"
Ministry of Defence,Ministry of Defence,12/12/2012,Spend on Inventory - General,Land Forces,KASHKET & PARTNERS LIMITED,N15 4QA,140968,Spend on Inventory - General,"25,118.91"
Ministry of Defence,Ministry of Defence,12/12/2012,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,CV2 2TX,140745,Consumption of medical dental and veterinary inventory,"25,102.74"
Ministry of Defence,Ministry of Defence,19/12/2012,Design services and minor equipment purchases,Defence Equipment & Support,AGUSTAWESTLAND LIMITED,BA20 2YB,144406,Post design services which are not capitalised,"25,091.00"
Ministry of Defence,Ministry of Defence,14/12/2012,Externally delivered education and training,Defence Infrastructure Organisation ,OXFORD SAID BUSINESS SCHOOL LTD,OX1 5NY,142886,External training - civilian,"25,000.00"
Ministry of Defence,Ministry of Defence,12/12/2012,Payment of utilities,Defence Infrastructure Organisation ,STADTWERKE HAMELN,,5000088953,Utilities consumed - gas,"25,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,14/12/2012,Sub Contracted Work,Operations,FRONTIER BALLISTIC VENTURES LIMITED,,V - 9000148049 - 00148657,,"25,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,27/12/2012,Sub Contracted Work,Operations,TITANIUM CASTINGS (UK) LIMITED,,V - 9000148308 - 00149059,,"25,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,27/12/2012,Sub Contracted Work,Operations,QINETIQ LIMITED,,V - 9000148316 - 00151558,,"25,000.00"
Ministry of Defence,Ministry of Defence,20/12/2012,Medical treatment & stores and welfare services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,145375,Medical health services,"24,981.61"
Ministry of Defence,Ministry of Defence,27/12/2012,Food and clothing,Defence Equipment & Support,SODEXO LTD,M50 0AL,147437,Cost of food purchases,"24,887.49"
Ministry of Defence,Ministry of Defence,06/12/2012,Design services and minor equipment purchases,Air Command,SAFESKYS LTD,HP11 1LT,138861,Equipment support non-project costs,"24,863.33"
Ministry of Defence,Ministry of Defence,06/12/2012,"Public relations, including marketing and advertising",Navy Command,GROUPM UK LIMITED,WC1X 8RX,138560,Public relations services including items such as sales marketing and advertising,"24,764.18"
Ministry of Defence,Ministry of Defence,21/12/2012,Estate management,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,146825,Estate + facilities management services - accommodation inventory + service,"24,717.92"
Ministry of Defence,Ministry of Defence,17/12/2012,Payment of utilities,Defence Infrastructure Organisation ,ANGLIAN WATER SERVICES LIMITED,LN5 7WR,143139,Utilities consumed - water + sewage,"24,658.26"
Ministry of Defence,Ministry of Defence,14/12/2012,Fees for professional services,Defence Infrastructure Organisation ,GVA GRIMLEY LIMITED,B1 2JB,142613,Fees for professional services excluding legal fees,"24,542.50"
Ministry of Defence,Ministry of Defence,21/12/2012,Fuel for military use,Navy Command,HENTY OIL LTD,SW1E 5BH,146370,Cost of ground diesel fuel consumed,"24,485.44"
Ministry of Defence,Ministry of Defence,10/12/2012,Spend on Inventory - General,Defence Equipment & Support,BOZEAT INDUSTRIAL LIMITED,NN8 2QG,139691,Spend on Inventory - General,"24,468.00"
Ministry of Defence,Ministry of Defence,03/12/2012,Purchase of inventory and services ,Air Command,HEWLETT-PACKARD LTD,RG12 1HN,136680,Cost of other material consumed,"24,442.87"
Ministry of Defence,Ministry of Defence,17/12/2012,Externally delivered education and training,Joint Forces Command,PROMETHEUS MEDICAL LTD,HR6 0PW,143625,External military training ,"24,420.00"
Ministry of Defence,Ministry of Defence,06/12/2012,Payment of utilities,Defence Infrastructure Organisation ,GB OILS LIMITED,FK5 4RB,138552,Utilities consumed - heating oil,"24,352.97"
Ministry of Defence,Ministry of Defence,03/12/2012,Estate management,Air Command,XEROX (UK) LIMITED,BN13 1QG,137017,Estate + facilities management services - accommodation inventory + service,"24,269.37"
Ministry of Defence,Ministry of Defence,27/12/2012,Purchase of buildings and military equipment ,Defence Equipment & Support,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,OX25 1LP,147224,Fiscal asset under construction - capital in year addition,"24,259.10"
Ministry of Defence,Ministry of Defence,20/12/2012,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,CV2 2TX,144950,Consumption of medical dental and veterinary inventory,"24,169.46"
Ministry of Defence,Ministry of Defence,12/12/2012,Fuel for military use,Defence Infrastructure Organisation ,WATSON PETROLEUM LTD,SN15 5DN,141170,Cost of ground diesel fuel consumed,"24,156.07"
Ministry of Defence,Ministry of Defence,31/12/2012,Purchase of inventory and services ,Land Forces,CARWOOD MOTOR UNITS LTD,CV3 2RQ,147736,Cost of other material consumed,"24,071.80"
Ministry of Defence,Ministry of Defence,17/12/2012,IT and communication services,Defence Equipment & Support,CAPGEMINI UK PLC,GU21 6DB,143228,Information technology services,"24,060.00"
Ministry of Defence,Ministry of Defence,18/12/2012,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,CV2 2TX,143804,Consumption of medical dental and veterinary inventory,"24,046.64"
Ministry of Defence,Ministry of Defence,17/12/2012,Medical treatment & stores and welfare services,Land Forces,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,143243,Medical health services,"24,042.68"
Ministry of Defence,Ministry of Defence,17/12/2012,Design services and minor equipment purchases,Land Forces,ARMY PARACHUTE AIRCRAFT COMPANY LIMITED,SP4 9SF,143146,Equipment support project costs,"24,031.98"
Ministry of Defence,Ministry of Defence,04/12/2012,Food and clothing,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,137468,Cost of clothing and textile services received,"24,020.33"
Ministry of Defence,Ministry of Defence,13/12/2012,Design services and minor equipment purchases,Defence Equipment & Support,PANDECT INSTRUMENT LABORATORIES LIMITED,HP12 3PX,141935,Equipment support non-project costs,"24,008.00"
Ministry of Defence,Ministry of Defence,12/12/2012,Spend on Inventory - General,Defence Infrastructure Organisation ,MILLBROOK FURNISHING INDUSTRIES LIMITED,SO40 3XJ,140992,Spend on Inventory - General,"23,999.97"
Ministry of Defence,Ministry of Defence,03/12/2012,Spend on Inventory - General,Defence Equipment & Support,BUNZL UK LIMITED,KT19 8TY,136461,Spend on Inventory - General,"23,974.13"
Ministry of Defence,Ministry of Defence,03/12/2012,Research and development,Defence Equipment & Support,ITS TESTING SERVICES (UK) LIMITED,W1S 2ES,136705,Research and development excluding defence science and technology laboratory,"23,969.96"
Ministry of Defence,Ministry of Defence,14/12/2012,Payment of utilities,Defence Infrastructure Organisation ,STADTWERKE MUNSTER GMBH,,5000089339,Utilities consumed - heating oil,"23,944.77"
Ministry of Defence,Ministry of Defence,05/12/2012,Fuel for military use,Defence Infrastructure Organisation ,WATSON PETROLEUM LTD,SN15 5DN,138120,Cost of ground diesel fuel consumed,"23,906.40"
Ministry of Defence,Ministry of Defence,04/12/2012,Fees for professional services,Head Office & Corporate Services,ALLEN LANE LIMITED,W1T 3JS,137042,"Advice and guidance on how to produce the product, but not production of the product itself.","23,900.00"
Ministry of Defence,Ministry of Defence,03/12/2012,Purchase of buildings and military equipment ,Defence Equipment & Support,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,OX25 1LP,136689,Fiscal asset under construction - capital in year addition,"23,877.69"
Ministry of Defence,Ministry of Defence,21/12/2012,Fees for professional services,Defence Infrastructure Organisation ,GVA GRIMLEY LIMITED,B1 2JB,146358,Fees for professional services excluding legal fees,"23,825.00"
Ministry of Defence,Ministry of Defence,04/12/2012,"Transportation of personnel, freight and travel expenses",Air Command,BOURNEMOUTH INTERNATIONAL AIRPORT LTD,M90 1QX,137092,Aircraft landing fees,"23,812.92"
Ministry of Defence,Ministry of Defence,18/12/2012,Estate management,Land Forces,SODEXO LTD,M50 0AL,144286,Estate + facilities management services - accommodation inventory + service,"23,806.33"
Ministry of Defence,Ministry of Defence,10/12/2012,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,PALLETWAYS (U K) LTD,WS13 8NE,140101,Freight movement costs,"23,800.00"
Ministry of Defence,Ministry of Defence,13/12/2012,Estate management,Air Command,AIRFIELD WILDLIFE MANAGEMENT  LIMITED,IV30 5PT,141201,Estate + facilities management services - accommodation inventory + service,"23,760.28"
Ministry of Defence,Ministry of Defence,18/12/2012,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,CV2 2TX,143804,Consumption of medical dental and veterinary inventory,"23,737.26"
Ministry of Defence,Ministry of Defence,21/12/2012,IT and communication services,Defence Equipment & Support,CAPGEMINI UK PLC,GU21 6DB,146030,Information technology services,"23,700.00"
Ministry of Defence,Ministry of Defence,17/12/2012,Fuel for military use,Air Command,GB OILS LIMITED,FK5 4RB,143409,Cost of ground diesel fuel consumed,"23,611.76"
Ministry Of Defence,British Defence Staff - United States,11/12/2012,Medical treatment & stores and welfare services,Head Office & Corporate Services,MERITAIN HEALTH,,325639,Medical-non hospital treatment,"23,515.75"
Ministry of Defence,Ministry of Defence,20/12/2012,Fees for professional services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,145375,Fees for professional services excluding legal fees,"23,493.81"
Ministry of Defence,Ministry of Defence,12/12/2012,Environmental clear up,Defence Infrastructure Organisation ,AMEC ENVIRONMENT & INFRASTRUCTURE UK LIMITED,NE3 3PX,140765,Non nuclear environmental decommissioning liability provision payment against provision,"23,478.19"
Ministry of Defence,Ministry of Defence,21/12/2012,Payment of utilities,Defence Equipment & Support,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,146072,Utilities consumed - gas,"23,451.25"
Ministry of Defence,Ministry of Defence,17/12/2012,Purchase of inventory and services ,Defence Equipment & Support,CORPORATE DOCUMENT SERVICES  LIMITED,BT1 5LR,37490,Cost of other material consumed,"23,446.61"
Ministry of Defence,Ministry of Defence,13/12/2012,Fees for professional services,Defence Equipment & Support,ATKINS LIMITED,WR5 1TX,141235,Electrical & Mechanical Support,"23,214.00"
Ministry of Defence,Ministry of Defence,11/12/2012,Design services and minor equipment purchases,Defence Equipment & Support,MARSHALL OF CAMBRIDGE AEROSPACE LIMITED,CB5 8RX,140542,Equipment support non-project costs,"23,158.97"
Ministry of Defence,Ministry of Defence,11/12/2012,Purchase of inventory and services ,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,140338,Cost of other material consumed,"23,087.91"
Ministry of Defence,Ministry of Defence,03/12/2012,Purchase of inventory and services ,Air Command,CANON (UK) LIMITED,RH2 8BF,136472,Cost of other material consumed,"23,083.88"
Ministry of Defence,Ministry of Defence,13/12/2012,Fuel for military use,Air Command,EXXONMOBIL PETROLEUM & CHEMICAL BVBA,KT22 8UX,2000017768,Aviation fuel casual uplift consumed,"23,040.01"
Ministry of Defence,Ministry of Defence,20/12/2012,Design services and minor equipment purchases,Defence Equipment & Support,RFD BEAUFORT LIMITED,CH41 1HQ,145699,Post design services which are not capitalised,"23,019.34"
Ministry of Defence,Ministry of Defence,20/12/2012,IT and communication services,Defence Equipment & Support,CAPGEMINI UK PLC,GU21 6DB,145087,Information technology services,"22,960.00"
Ministry of Defence,Ministry of Defence,12/12/2012,IT and communication services,Joint Forces Command,CYPRUS TELECOMMUNICATIONS AUTHORITY,,5000088811,Line + telephone rental including commercial charge for use of radio frequencies,"22,941.42"
Ministry of Defence,Ministry of Defence,10/12/2012,Design services and minor equipment purchases,Land Forces,RYDER PUBLIC LIMITED COMPANY,SK16 4UL,140149,Equipment support non-project costs,"22,918.28"
Ministry of Defence,Ministry of Defence,10/12/2012,"Transportation of personnel, freight and travel expenses",Navy Command,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,140129,Military short term detached duty,"22,871.80"
Ministry of Defence,Ministry of Defence,14/12/2012,IT and communication services,Joint Forces Command,CYPRUS TELECOMMUNICATIONS AUTHORITY,,5000089313,Line + telephone rental including commercial charge for use of radio frequencies,"22,865.34"
Ministry of Defence,Ministry of Defence,18/12/2012,Design services and minor equipment purchases,Defence Equipment & Support,AMSAFE BRIDPORT LTD,DT6 3QU,143822,Equipment support non-project costs,"22,865.15"
Ministry of Defence,Ministry of Defence,21/12/2012,Spend on Inventory - General,Defence Equipment & Support,CARWOOD MOTOR UNITS LTD,CV3 2RQ,146039,Spend on Inventory - General,"22,814.71"
Ministry of Defence,Ministry of Defence,12/12/2012,Fees for professional services,Joint Forces Command,SERCO LIMITED,RG27 9UY,141112,Fees for professional services excluding legal fees,"22,763.97"
Ministry of Defence,Ministry of Defence,18/12/2012,Fees for professional services,Land Forces,CERTES COMPUTING LTD,B46 1HQ,143905,Fees for professional services excluding legal fees,"22,594.63"
Ministry of Defence,Ministry of Defence,12/12/2012,Purchase of inventory and services ,Land Forces,CARWOOD MOTOR UNITS LTD,CV3 2RQ,140840,Cost of other material consumed,"22,592.74"
Ministry of Defence,Ministry of Defence,27/12/2012,Estate management,Defence Infrastructure Organisation ,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,147021,Estate + facilities management services - accommodation inventory + service,"22,421.01"
Ministry of Defence,Ministry of Defence,27/12/2012,Fees for professional services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,147222,Fees for professional services excluding legal fees,"22,391.63"
Ministry of Defence,Ministry of Defence,19/12/2012,Estate management,Defence Infrastructure Organisation ,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,144513,Estate + facilities management services - accommodation inventory + service,"22,377.43"
Ministry of Defence,Ministry of Defence,27/12/2012,Medical treatment & stores and welfare services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,147222,Medical health services,"22,369.86"
Ministry of Defence,Ministry of Defence,11/12/2012,Fees for professional services,Joint Forces Command,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,140503,Fees for professional services excluding legal fees,"22,364.25"
Ministry of Defence,Ministry of Defence,07/12/2012,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,CV2 2TX,139024,Consumption of medical dental and veterinary inventory,"22,361.48"
Ministry of Defence,Ministry of Defence,12/12/2012,Estate management,Land Forces,ASPIRE DEFENCE LIMITED,SP9 7QD,140777,Works services - excluding United States forces/NATO + married quarters,"22,280.93"
Ministry of Defence,Ministry of Defence,18/12/2012,Purchase of inventory and services ,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,143862,Cost of other material consumed,"22,240.73"
Ministry of Defence,Ministry of Defence,07/12/2012,Purchase of inventory and services ,Land Forces,GOODYEAR DUNLOP TYRES UK LTD,B24 9HY,139237,Cost of other material consumed,"22,224.91"
Ministry of Defence,Ministry of Defence,14/12/2012,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,142444,Freight movement costs,"22,172.43"
Ministry of Defence,Ministry of Defence,13/12/2012,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,CV2 2TX,141190,Consumption of medical dental and veterinary inventory,"22,163.98"
Ministry of Defence,Ministry of Defence,05/12/2012,Design services and minor equipment purchases,Defence Equipment & Support,BARUM AND DEWAR LIMITED,EX31 1JY,137631,Equipment support non-project costs,"22,119.00"
Ministry of Defence,Ministry of Defence,13/12/2012,Design services and minor equipment purchases,Defence Equipment & Support,INDUSTRIAL ACOUSTICS CO LTD,SO23 7US,141692,Equipment support non-project costs,"22,119.00"
Ministry of Defence,Ministry of Defence,27/12/2012,Fees for professional services,Defence Infrastructure Organisation ,GVA GRIMLEY LIMITED,B1 2JB,147211,Fees for professional services excluding legal fees,"22,046.76"
