Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,09/05/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,BS32 4NH,6000015076,Works - estate management,"£2,768,826.73"
Ministry of Defence,Ministry of Defence,19/05/2016,Grants to NDPBs,HO+CS,COMMONWEALTH WAR GRAVES COMMISSION,SL6 7DX,133115,Grant in aid commonwealth war graves commission,"£2,629,686.00"
Ministry of Defence,Ministry of Defence,06/05/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,CARILLIONAMEY LIMITED,WV1 4HY,128201,Works - estate management,"£2,574,215.30"
Ministry of Defence,Ministry of Defence,31/05/2016,Fees for professional services,DES Bespoke Trading Entity,ERNST & YOUNG LLP,SE1 2AF,135953,Fees for professional services excluding legal fees,"£2,551,076.93"
Ministry of Defence,Ministry of Defence,11/05/2016,Design services and minor equipment purchases,Defence Equipment + Support,AGUSTAWESTLAND LIMITED,BA20 2YB,130298,Equipment support non-project costs,"£2,531,296.83"
Ministry of Defence,Ministry of Defence,26/05/2016,IT and communication services,JFC,SECURECLOUD+ LIMITED,NG1 5DW,135302,Information technology services,"£2,528,272.80"
Ministry of Defence,Ministry of Defence,06/05/2016,Property leases,JFC,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,128254,Property non dwellings private finance initiative - service concession arrangement service charge,"£2,518,078.19"
Ministry of Defence,Ministry of Defence,26/05/2016,"Adminstration, claims, compensation and awards",HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,135076,Cost of claims/compensation and related expenses against MOD,"£2,512,331.25"
Ministry of Defence,Ministry of Defence,18/05/2016,Design services and minor equipment purchases,Defence Equipment + Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,189028,Equipment support project costs,"£2,500,000.00"
Ministry of Defence,Ministry of Defence,23/05/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,CARILLIONAMEY (HOUSING PRIME) LIMITED,WV3 0SR,133971,Works - estate management,"£2,457,029.40"
Ministry of Defence,Ministry of Defence,12/05/2016,Fees for professional services,DES Bespoke Trading Entity,BECHTEL MANAGEMENT COMPANY LIMITED,EC4 6RN,130801,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,"£2,424,360.03"
Ministry of Defence,Ministry of Defence,06/05/2016,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,CARILLIONAMEY LIMITED,WV1 4HY,128201,Fiscal asset under construction - capital in year addition,"£2,388,605.22"
Ministry of Defence,Defence Science and Technology Laboratory,06/05/2016,IT Hardware,Infrastructure,SOPRA STERIA LIMITED,TW8 9DH,V - 9000171255 - 00225294,IT Hardware,"£2,242,634.25"
Ministry of Defence,Ministry of Defence,31/05/2016,Design services and minor equipment purchases,Defence Equipment + Support,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,135862,Equipment support non-project costs,"£2,152,174.00"
Ministry of Defence,Ministry of Defence,23/05/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,LANDMARC SUPPORT SERVICES LIMITED,SP3 4RS,134127,Works - estate management,"£2,123,602.30"
Ministry of Defence,Ministry of Defence,19/05/2016,Spend on Inventory - General,Defence Equipment + Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,133220,Spend on Inventory - General,"£2,121,332.22"
Ministry of Defence,Ministry of Defence,31/05/2016,Design services and minor equipment purchases,Defence Equipment + Support,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,135862,Post design services which are not capitalised,"£2,105,704.00"
Ministry of Defence,Ministry of Defence,19/05/2016,Medical treatment & stores and welfare services,HO+CS,THE CLOCKTOWER FOUNDATION,HR4 7DD,133368,Specific Grants to Charities,"£2,000,000.00"
Ministry of Defence,Ministry of Defence,23/05/2016,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,VOLKERSTEVIN LIMITED,PR2 5PE,134397,Fiscal asset under construction - capital in year addition,"£1,998,791.53"
Ministry of Defence,Ministry of Defence,09/05/2016,IT and communication services,HO+CS,IBM UNITED KINGDOM LIMITED,PO6 3AE,129196,Information technology services,"£1,922,721.60"
Ministry of Defence,Ministry of Defence,23/05/2016,Purchase of buildings and military equipment ,Defence Equipment + Support,AQUILA AIR TRAFFIC MANAGEMENT SERVICES LIMITED,PO15 7FL,133919,Fiscal asset under construction - capital in year addition,"£1,853,353.55"
Ministry of Defence,Ministry of Defence,31/05/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,BABCOCK SUPPORT SERVICES LIMITED,BS3 2HQ,6000015766,Estate core services charge,"£1,835,723.50"
Ministry of Defence,Ministry of Defence,06/05/2016,IT and communication services,JFC,ATOS IT SERVICES UK LIMITED,WV10 6UH,128099,Information technology services,"£1,818,130.20"
Ministry of Defence,Ministry of Defence,06/05/2016,Building maintenance and accommodation stores,DEFENCE INFRASTRUCTURE ORGANISATION,CARILLIONAMEY LIMITED,WV1 4HY,128201,Works - civil estate,"£1,789,385.88"
Ministry of Defence,Ministry of Defence,17/05/2016,Medical treatment & stores and welfare services,HO+CS,SERVICES SOUND & VISION CORPORATION,SL9 8TN,132410,Welfare services including sports equipment and ministers of religion.,"£1,755,416.00"
Ministry of Defence,Ministry of Defence,06/05/2016,IT and communication services,HO+CS,IBM UNITED KINGDOM LIMITED,PO6 3AE,128392,Information technology services,"£1,753,632.00"
Ministry of Defence,Ministry of Defence,19/05/2016,Spend on Inventory - General,Defence Equipment + Support,BABCOCK DSG LTD,SP11 8HT,133029,Spend on Inventory - General,"£1,722,578.23"
Ministry of Defence,Ministry of Defence,09/05/2016,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,DEBUT SERVICES LIMITED,B75 7RL,129023,Fiscal asset under construction - capital in year addition,"£1,712,229.61"
Ministry of Defence,Ministry of Defence,09/05/2016,Property leases,Army TLB,DEFENCE TRAINING SERVICES LIMITED,BA2 3RH,129029,Property non dwellings private finance initiative - service concession arrangement service charge,"£1,690,071.10"
Ministry of Defence,Ministry of Defence,13/05/2016,Fees for professional services,DES Bespoke Trading Entity,BECHTEL MANAGEMENT COMPANY LIMITED,EC4 6RN,131215,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,"£1,684,674.35"
Ministry of Defence,Ministry of Defence,20/05/2016,Fees for professional services,JFC,SERCO LIMITED,RG27 9UY,133807,Fees for professional services excluding legal fees,"£1,678,597.13"
Ministry of Defence,Ministry of Defence,09/05/2016,Externally delivered education and training,Navy Command,BABCOCK FLAGSHIP LIMITED,BS23 6BS,128899,External military training ,"£1,671,395.49"
Ministry of Defence,Ministry of Defence,06/05/2016,Spend on Inventory - General,Defence Equipment + Support,BABCOCK DSG LTD,SP11 8HT,128110,Spend on Inventory - General,"£1,653,466.25"
Ministry of Defence,Ministry of Defence,06/05/2016,Design services and minor equipment purchases,Defence Equipment + Support,FLIR SYSTEMS LTD,ME19 4AQ,128322,Equipment support non-project costs,"£1,644,843.87"
Ministry of Defence,Ministry of Defence,26/05/2016,IT and communication services,JFC,SOFTWARE BOX LIMITED,YO61 1ET,135322,Information technology services,"£1,634,797.84"
Ministry of Defence,Ministry of Defence,27/05/2016,IT and communication services,JFC,COMPAREX UK LIMITED,HA1 3EL,135500,Information technology services,"£1,618,042.56"
Ministry of Defence,Ministry of Defence,23/05/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,BS32 4NH,6000015574,Works - estate management,"£1,612,862.13"
Ministry of Defence,Ministry of Defence,27/05/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,135501,Estate + facilities management services - accommodation inventory + service,"£1,605,044.18"
Ministry of Defence,Ministry of Defence,27/05/2016,Fees for professional services,DEFENCE INFRASTRUCTURE ORGANISATION,CARILLION CONSTRUCTION LIMITED,WV3 0SR,135481,Fees for professional services excluding legal fees,"£1,603,114.92"
Ministry of Defence,Ministry of Defence,17/05/2016,Fees for professional services,DEFENCE INFRASTRUCTURE ORGANISATION,CAPITA BUSINESS SERVICES LTD,SW1H 0XA,132242,Fees for professional services excluding legal fees,"£1,578,641.00"
Ministry of Defence,Ministry of Defence,09/05/2016,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,FALCON SUPPORT SERVICES LIMITED,RG10 9JU,129105,Property dwellings private finance initiative - service concession arrangement service charge,"£1,560,506.77"
Ministry of Defence,Ministry of Defence,26/05/2016,Design services and minor equipment purchases,Defence Equipment + Support,BAE SYSTEMS MARINE LTD,LA14 1AF,134960,Equipment support non-project costs,"£1,542,082.00"
Ministry of Defence,Ministry of Defence,18/05/2016,Purchase of buildings and military equipment ,Defence Equipment + Support,SAAB AB (PUBL),,3201722,Single use military equipment asset under construction - capital in year addition,"£1,512,367.00"
Ministry of Defence,Ministry of Defence,06/05/2016,Medical treatment & stores and welfare services,HO+CS,RESCUE GLOBAL MANAGEMENT SERVICES LTD,RH10 9PU,128636,Specific Grants to Charities,"£1,500,000.00"
Ministry of Defence,Ministry of Defence,19/05/2016,Medical treatment & stores and welfare services,HO+CS,SAMARITANS,KT17 2AF,133330,Specific Grants to Charities,"£1,500,000.00"
Ministry of Defence,Ministry of Defence,20/05/2016,Spend on Inventory - General,Defence Equipment + Support,BABCOCK DSG LTD,SP11 8HT,6000015459,Spend on Inventory - General,"£1,471,725.39"
Ministry of Defence,Ministry of Defence,27/05/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,B70 1DA,135604,Works - estate management,"£1,433,313.95"
Ministry of Defence,Ministry of Defence,09/05/2016,General services and support,Defence Equipment + Support,HELI-ONE NORWAY (AS),,3201679,Defence equipment CLS/IOS service charge,"£1,404,662.30"
Ministry of Defence,Ministry of Defence,18/05/2016,Spend on Inventory - General,Defence Equipment + Support,SEYNTEX NV,CH61 1BE,132893,Spend on Inventory - General,"£1,392,120.00"
Ministry of Defence,Defence Science and Technology Laboratory,27/05/2016,IT Hardware,Infrastructure,SOPRA STERIA LIMITED,TW8 9DH,V - 9000171688 - 00226535,IT Hardware,"£1,390,654.67"
Ministry of Defence,Ministry of Defence,18/05/2016,Research and development,Army TLB,MCKINSEY & COMPANY INC  UNITED KINGDOM,SW1Y 4UH,132715,Research and development incurred on projects with defence science and technology laboratory,"£1,339,740.00"
Ministry of Defence,Ministry of Defence,11/05/2016,Purchase of information and communications technology,Defence Equipment + Support,"LEIDOS EUROPE, LIMITED",CB25 9QE,130507,IT + communications asset - in year capital addition,"£1,337,817.21"
Ministry of Defence,Ministry of Defence,18/05/2016,IT and communication services,HO+CS,ORACLE CORPORATION UK LTD,RG6 1RA,132826,Information technology services,"£1,317,614.40"
Ministry of Defence,Ministry of Defence,09/05/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,128998,Estate + facilities management services - accommodation inventory + service,"£1,295,728.52"
Ministry of Defence,Defence Science and Technology Laboratory,13/05/2016,Capital Asset expenditure,Infrastructure,BAM NUTTALL LIMITED,GU15 3XW,V - 9000171426 - 00225254,Capital Asset expenditure,"£1,270,996.28"
Ministry of Defence,Ministry of Defence,06/05/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,128703,Estate + facilities management services - accommodation inventory + service,"£1,259,847.90"
Ministry of Defence,Ministry of Defence,23/05/2016,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,LANDMARC SUPPORT SERVICES LIMITED,SP3 4RS,134127,Fiscal asset under construction - capital in year addition,"£1,234,780.02"
Ministry of Defence,Ministry of Defence,10/05/2016,Grants to NDPBs,DEFENCE INFRASTRUCTURE ORGANISATION,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,EC2A 4EY,129965,Grant in aid to the council of reserve forces and cadet associations,"£1,209,136.33"
Ministry of Defence,Ministry of Defence,19/05/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,133345,Estate + facilities management services - accommodation inventory + service,"£1,203,250.45"
Ministry of Defence,Ministry of Defence,06/05/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,CARILLIONAMEY LIMITED,WV1 4HY,128201,Project works - United States forces/NATO,"£1,194,747.28"
Ministry of Defence,Ministry of Defence,23/05/2016,General services and support,Defence Equipment + Support,BOEING DEFENCE U K LTD,BS16 1EJ,2000003272,Defence equipment CLS/IOS service charge,"£1,174,364.14"
Ministry of Defence,Ministry of Defence,20/05/2016,Purchase of buildings and military equipment ,Defence Equipment + Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,133448,Single use military equipment asset under construction - capital in year addition,"£1,173,051.00"
Ministry of Defence,Ministry of Defence,09/05/2016,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,HILL PARTNERSHIPS LIMITED,EN9 1BN,129183,Fiscal asset under construction - capital in year addition,"£1,145,197.30"
Ministry of Defence,Ministry of Defence,31/05/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,B70 1DA,136003,Works - estate management,"£1,141,729.25"
Ministry of Defence,Ministry of Defence,31/05/2016,IT and communication services,HO+CS,CGI IT UK LIMITED,KT22 7LP,135908,Information technology services,"£1,122,393.27"
Ministry of Defence,Ministry of Defence,16/05/2016,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,ISLE OF ANGLESEY COUNTY COUNCIL,LL77 7ZF,131881,Rent buildings - non civil estate property and married quarter property,"£1,116,828.00"
Ministry of Defence,Ministry of Defence,10/05/2016,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,ASPIRE DEFENCE LIMITED,SP9 7QD,129899,Property dwellings private finance initiative - service concession arrangement service charge,"£1,091,228.05"
Ministry of Defence,Ministry of Defence,11/05/2016,IT and communication services,JFC,FUJITSU SERVICES LIMITED,W1U 3BW,130439,Information technology services,"£1,089,095.48"
Ministry of Defence,Ministry of Defence,09/05/2016,Property leases,JFC,MINERVA EDUCATION AND TRAINING  LIMITED,RG10 9JU,129281,Property non dwellings private finance initiative - service concession arrangement service charge,"£1,065,254.14"
Ministry of Defence,National Army Museum  GIA,11/05/2016,Base Build,Operations,GILBERT ASH LTD,BT12 6HR,10041,NAM Site Reconstruction Interim Cert 15,"£1,056,097.57"
Ministry of Defence,Ministry of Defence,11/05/2016,Development costs for military equipment,JFC,FUJITSU SERVICES LIMITED,W1U 3BW,130439,Intangible fiscal asset  - in year capital addition,"£1,049,697.76"
Ministry of Defence,Ministry of Defence,24/05/2016,Purchase of buildings and military equipment ,Defence Equipment + Support,H M REVENUE & CUSTOMS,BX5 5AB,134488,Fiscal asset under construction - capital in year addition,"£1,029,018.00"
Ministry of Defence,Ministry of Defence,27/05/2016,Fees for professional services,Army TLB,SOFTWARE AG (UK) LIMITED,DE24 8HS,135748,Fees for professional services excluding legal fees,"£1,022,468.83"
Ministry of Defence,Ministry of Defence,10/05/2016,Design services and minor equipment purchases,Defence Equipment + Support,BABCOCK AEROSPACE LIMITED,BH23 6BS,129903,Equipment support non-project costs,"£1,020,380.20"
Ministry of Defence,Ministry of Defence,27/05/2016,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,HENRY BROTHERS (MAGHERAFELT)LIMITED,BT45 6HJ,135584,Fiscal asset under construction - capital in year addition,"£1,014,807.54"
Ministry of Defence,Ministry of Defence,19/05/2016,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,BOSKALIS WESTMINSTER LIMITED,PO15 5SS,133054,Fiscal asset under construction - capital in year addition,"£1,005,471.22"
Ministry of Defence,Defence Science and Technology Laboratory,27/05/2016,IS Support Service,Infrastructure,SOPRA STERIA LIMITED,TW8 9DH,V - 9000171688 - 00226532,IS Support Service,"£999,664.13"
Ministry of Defence,Defence Science and Technology Laboratory,06/05/2016,IS Support Service,Infrastructure,SOPRA STERIA LIMITED,TW8 9DH,V - 9000171255 - 00225297,IS Support Service,"£990,159.89"
Ministry of Defence,Ministry of Defence,31/05/2016,Development costs for military equipment,Defence Equipment + Support,BAE SYSTEMS MARINE LTD,LA14 1AF,135868,Intangible single use military equipment asset  - in year capital addition,"£967,007.00"
Ministry of Defence,Defence Science and Technology Laboratory,20/05/2016,Sub Contracted Work,Divisions,UNIVERSITY OF BIRMINGHAM,B15 2TT,V - 9000171543 - 00224032,Sub Contracted Work,"£966,996.00"
Ministry of Defence,Ministry of Defence,10/05/2016,Research and development,Defence Equipment + Support,SOURCE VAGABOND SYSTEMS LTD,,3201694,Research and development excluding defence science and technology laboratory,"£961,992.30"
Ministry of Defence,Ministry of Defence,13/05/2016,Grants to NDPBs,Navy Command,SEA CADET CORPS,SE1 7JF,131545,Operating costs grant in aid to the royal navy marine society and sea cadets.,"£948,501.00"
Ministry of Defence,Ministry of Defence,06/05/2016,Design services and minor equipment purchases,Defence Equipment + Support,BOEING DEFENCE U K LTD,BS16 1EJ,128146,Equipment support non-project costs,"£910,718.90"
