Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,Vat Registration Num
DEFRA,APHA,06/02/2015,IT & Other consumables,,S F W Ltd,12985,34965.29,Application support and managed service costs - October-December 2014,GU22 7UY,SME,Bravo 21607,00000000,Expense,
DEFRA,APHA,04/02/2015,IT & Other consumables,,S F W Ltd,12984,70153.20,Application support and managed service costs - April-September 2014,GU22 7UY,SME,,00000000,Expense,
DEFRA,APHA,18/02/2015,Service Level Agreement Costs,Chief Operating Officer DG,Serco Ltd,91099466,25093.14,Pet Helpline costs - January 2015,RG27 9UY,,,00000000,Expense,
DEFRA,APHA,10/02/2015,Market Research,,The Scottish Government,84078361,31328.00,Plant Variety testing - October-December 2014,EH6 6QQ,,,00000000,Expense,
DEFRA,APHA,06/02/2015,Carriage of goods,Chief Operating Officer DG,Topspeed Couriers Limited,58458,48870.00,"Interlab Collections, various sites - December 2014",WA16 8XN,SME,,00000000,Expense,
DEFRA,APHA,02/02/2015,Overhead Incidental Expenses,Chief Operating Officer DG,Treasury Solicitor,A2050,35385.69,Legal services - July-August 2014,WC2B 4TS,,,HARDLEGA,Expense,
DEFRA,APHA,02/02/2015,Overhead Incidental Expenses,Chief Operating Officer DG,Treasury Solicitor,A2060,35385.70,Legal services - September-November 2014,WC2B 4TS,,,HARDLEGA,Expense,
DEFRA,APHA,06/02/2015,Overhead Incidental Expenses,,University Of Exeter,GHA0120611,26698.71,Research technician support for a suite of research and policy implementation projects - January 2014-January 2015.,EX4 4QJ,,,00000000,Expense,
DEFRA,APHA,06/02/2015,Sub Contracted Services,,University Of Exeter,GHA0120615,56673.00,Post-Doctoral Internship Agreement - January 2015,EX4 4QJ,,,00000000,Expense,
DEFRA,APHA,04/02/2015,Mobile Phones,Central Finance Group,Vodafone Ltd,74796284,64496.23,Vodafone charges - January 2015,,,,00000000,Asset,
DEFRA,APHA,06/02/2015,IT & Other consumables,Chief Operating Officer DG,W T G Technologies Ltd,0000002804,94948.13,Information Technology software to support the Surveillance programme - 17 November-31 December 2014,W14 8UD,SME,,00000000,Expense,
DEFRA,APHA,06/02/2015,Project specific expenditure,Chief Operating Officer DG,Williams Lea Ltd,DEFRAC15010004,59070.59,"22,000 Pet Passports",EC1M 4NA,,,00000000,Expense,
DEFRA,Cefas,19/02/2015,Facilities Management,Corporate,DEFRA RECEIPTS,20072323,84383.21,Recharge of revenue for facilities management on business case processes - 2013-14,Y01 7PX,OGD,,70000,Facilities Management,
DEFRA,Cefas,12/02/2015,VAT Settlement,Corporate,DEFRA RECEIPTS,20072037,634684.84,Value Added Tax (VAT) due to Her Majesty's Revenue and Customs - 2014-15 Quarter 3,Y01 7PX,OGD,,50013,VAT Settlement,
DEFRA,Cefas,19/02/2015,Vessel Management,Monitoring and Programme Management,P & O Maritime UK Limited,20072278,35294.39,Fuel - January 2015,NR33 7NL,STAN,,RV002,Vessel Management,947 1042 31
DEFRA,Cefas,12/02/2015,Vessel Management,Monitoring and Programme Management,P & O Maritime UK Limited,20072098,295785.43,Research Vessel services - January 2015,NR33 7NL,STAN,,RV001,Vessel Management,947 1042 31
DEFRA,Cefas,19/02/2015,Assets Under Construction,Aquatic Health & Hygiene,PERKIN ELMER LAS (UK) LTD,20072181,39483.83,Liquid scintillation analyser for conducting radioimmunoassays related to fish endocrinology research,HP9 2FX,STAN,,66300,Assets Under Construction,
DEFRA,Cefas,05/02/2015,Assets Under Construction,Monitoring and Programme Management,Prestige System Ltd,20071545,40934.42,Two servers for processing remote piloted aircraft data collection for the Hinkley Point monitoring programme,B61 0GD,STANSME,,C6286,Assets Under Construction,876 3341 04
DEFRA,Cefas,26/02/2015,Technical Services,Aquatic Health & Hygiene,UNIVERSITY OF EXETER,20072312,35000.00,One studentship at University of Exeter for three academic years - 2012-2015,EX4 4QJ,STAN3RD,,SP003,Technical Services,GB 142 0477 95
DEFRA,Cefas,26/02/2015,Technical Services,Aquatic Health & Hygiene,UNIVERSITY OF EXETER,20072313,35000.00,One studentship at University of Exeter for three academic years - 2012-2015,EX4 4QJ,STAN3RD,,SP003,Technical Services,GB 142 0477 95
DEFRA,Defra,13/02/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,A D A S UK Ltd,RIRP081725,31941.25,Developing a field tool kit for ecological targeting of agricultural diffuse pollution mitigation measures - 2014-15 ,WV9 5AP,,Exempt,SFFS0004,Expense,
DEFRA,Defra,03/02/2015,Current Grants E,Policy Delivery DG,Allerdale Borough Council,280115,60942.06,Grant - Solway coast Area of Outstanding Natural Beauty (AONB) - 2014-15,CA14 2RS,,GIA,SOLWAY01,Expense,
DEFRA,Defra,25/02/2015,Current Grants E,"Strategy, International and Biosecurity DG",Anguilla National Trust,170215,81555.75,Darwin Initiative grant - 2014-15 Quarters 1-3,AL 2640,SME,,DARWPLUS,Expense,
DEFRA,Defra,25/02/2015,Other Current Payments (Evidence R&D),"Strategy, International and Biosecurity DG",Animal and Plant Health Agency,ERS-552797-51383,35770.00,Review and preliminary assessment of alternative badger control methods - 2014-15,KT15 3NB,SME,DFP,00000000,Expense,
DEFRA,Defra,25/02/2015,Other Current Payments (Evidence R&D) (Agency),"Strategy, International and Biosecurity DG",Animal and Plant Health Agency,ERS-552804-51385,70775.00,Development of enhanced methods for outbreak investigation and source attribution of Salmonella - 2014-15,KT15 3NB,SME,,00000000,Expense,
DEFRA,Defra,25/02/2015,Other Current Payments (Evidence R&D),"Strategy, International and Biosecurity DG",Animal and Plant Health Agency,ERS-552796-51382,138655.50,Field approaches to identifying Mycobacterium Bovis infection in badger populations - 2014-15,KT15 3NB,SME,IGS,00000000,Expense,
DEFRA,Defra,17/02/2015,Other Current Payments E,"Strategy, International and Biosecurity DG",Animal Health and Veterinary Laboratories Agency,5000052247,28583.91,Animal Welfare inspections - 2014-15,KT15 3NB,SME,DFP,00000000,Expense,
DEFRA,Defra,25/02/2015,Other Current Payments (Evidence R&D) (Agency),"Strategy, International and Biosecurity DG",Animal Health and Veterinary Laboratories Agency,ERS-552786-51366,31302.00,Control measures for Salmonella on pig farms and their effect on endemic disease and productivity - 2014-15,KT15 3NB,SME,DFP,00000000,Expense,
DEFRA,Defra,05/02/2015,Evidence Non R&D,"Strategy, International and Biosecurity DG",Animal Health and Veterinary Laboratories Agency,5000053479,36667.55,Laboratory Surveillance (international animal health) - December 2014 ,KT15 3NB,SME,IDS,00000000,Expense,
DEFRA,Defra,25/02/2015,Other Current Payments (Evidence R&D) (Agency),"Strategy, International and Biosecurity DG",Animal Health and Veterinary Laboratories Agency,ERS-552818-51368,36714.50,Study to comparatively assess methods to detect Mycobacterium Bovis infection from badger faeces - February 2015,KT15 3NB,SME,SE3289,00000000,Expense,
DEFRA,Defra,25/02/2015,Other Current Payments (Evidence R&D) (Agency),"Strategy, International and Biosecurity DG",Animal Health and Veterinary Laboratories Agency,ERS-552785-51365,36714.50,Study to comparatively assess methods to detect Mycobacterium Bovis infection from badger faeces - January 2015,KT15 3NB,SME,SE3289,00000000,Expense,
DEFRA,Defra,17/02/2015,Evidence Non R&D,"Strategy, International and Biosecurity DG",Animal Health and Veterinary Laboratories Agency,5000054916,55519.63,Fallen stock sampling fee - December 2014,YO1 7PX,SME,DFP Funding,00000000,Expense,
DEFRA,Defra,17/02/2015,Payments to Agencies GB,"Strategy, International and Biosecurity DG",Animal Health and Veterinary Laboratories Agency,5000053824,59887.83,Transmissible Spongiform Encephalopathy - Field Services - December 2014,KT15 3NB,SME,IGS,00000000,Expense,
DEFRA,Defra,09/02/2015,Other Current Payments E,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,5000050941,64499.85,Egg Marketing Inspectorate - December 2014,YO1 7PX,SME,DFP,00000000,Expense,
DEFRA,Defra,17/02/2015,Payments to Agencies GB,"Strategy, International and Biosecurity DG",Animal Health and Veterinary Laboratories Agency,5000052223,69861.28,Animal by-products - Field Services - November 2014,KT15 3NB,SME,IGS,00000000,Expense,
DEFRA,Defra,17/02/2015,Payments to Agencies GB,"Strategy, International and Biosecurity DG",Animal Health and Veterinary Laboratories Agency,5000053816,77955.91,Animal by-products - Field Services - December 2014,KT15 3NB,SME,IGS,00000000,Expense,
DEFRA,Defra,05/02/2015,Evidence Non R&D,"Strategy, International and Biosecurity DG",Animal Health and Veterinary Laboratories Agency,5000053478,117165.78,Transmissible Spongiform Encephalopathy surveillance - December 2014,KT15 3NB,SME,Funding DFP,00000000,Expense,
DEFRA,Defra,17/02/2015,Payments to Agencies GB,"Strategy, International and Biosecurity DG",Animal Health and Veterinary Laboratories Agency,5000053822,150302.28,Field services - Reportable Diseases and Zoonoses - December 2014,KT15 3NB,SME,DFP FUNDING,00000000,Expense,
DEFRA,Defra,17/02/2015,Payments to Agencies GB,"Strategy, International and Biosecurity DG",Animal Health and Veterinary Laboratories Agency,5000052244,150719.77,Field services - Reportable Diseases and Zoonoses - November 2014,KT15 3NB,SME,DFP FUNDING,00000000,Expense,
DEFRA,Defra,09/02/2015,Other Current Payments E,"Strategy, International and Biosecurity DG",Animal Health and Veterinary Laboratories Agency,5000053825,162300.50,Animal Welfare inspections - December 2014,KT15 3NB,SME,DFP,00000000,Expense,
DEFRA,Defra,05/02/2015,Evidence Non R&D,"Strategy, International and Biosecurity DG",Animal Health and Veterinary Laboratories Agency,5000053477,218869.90,Laboratory surveillance (Zoonoses) - December 2014,KT15 3NB,SME,FUNDING DFP,00000000,Expense,
DEFRA,Defra,17/02/2015,Payments to Agencies GB,"Strategy, International and Biosecurity DG",Animal Health and Veterinary Laboratories Agency,5000052225,237652.23,Inspections of live animal consignments at border controls - November 2014,KT15 3NB,SME,Funding DFP,00000000,Expense,
DEFRA,Defra,05/02/2015,Other Current Payments (GB),"Strategy, International and Biosecurity DG",Animal Health and Veterinary Laboratories Agency,5000053516,269796.06,Laboratory Surveillance (Exotics) - December 2014,YO1 7PX,SME,Funding,00000000,Expense,
DEFRA,Defra,05/02/2015,Evidence Non R&D,"Strategy, International and Biosecurity DG",Animal Health and Veterinary Laboratories Agency,5000053496,369161.42,Laboratory Surveillance 2014-15 - December 2014,KT15 3NB,SME,IGS,VLAL0001,Expense,
DEFRA,Defra,05/02/2015,Evidence Non R&D,"Strategy, International and Biosecurity DG",Animal Health and Veterinary Laboratories Agency,5000053476,437608.66,Laboratory surveillance (emerging diseases) - December 2014,KT15 3NB,SME,DFP FUNDING,00000000,Expense,
DEFRA,Defra,17/02/2015,Payments to Agencies GB,"Strategy, International and Biosecurity DG",Animal Health and Veterinary Laboratories Agency,5000053817,538146.98,Inspections of live animal consignments at border controls - December 2014,KT15 3NB,SME,Funding DFP,00000000,Expense,
DEFRA,Defra,05/02/2015,Other Current Payments (GB),"Strategy, International and Biosecurity DG",Animal Health and Veterinary Laboratories Agency,5000052374,541241.79,Bovine Tuberculosis controls humaneness project - 2014-15,YO1 7PX,SME,DFP FUNDING,BCP00001,Expense,
DEFRA,Defra,17/02/2015,Payments to Agencies GB,"Strategy, International and Biosecurity DG",Animal Health and Veterinary Laboratories Agency,5000052197,637894.67,Recharge for the running costs for former Veterinary Laboratories Agency estate - December 2014,YO1 7PX,SME,DFP,00000000,Expense,
DEFRA,Defra,17/02/2015,Other Current Payments E,"Strategy, International and Biosecurity DG",Animal Health and Veterinary Laboratories Agency,5000053818,1445943.02,Hardware and software depreciation - December 2014,KT15 3NB,SME,IGS,00000000,Expense,
DEFRA,Defra,23/02/2015,Payments to Agencies GB,"Strategy, International and Biosecurity DG",Animal Health and Veterinary Laboratories Agency,5000051920,2164846.50,Recharge for the running costs for former Veterinary Laboratories Agency estate - November 2014,YO1 7PX,SME,DFP,00000000,Expense,
DEFRA,Defra,23/02/2015,Payments to Agencies GB,"Strategy, International and Biosecurity DG",Animal Health and Veterinary Laboratories Agency,5000053216,2244583.33,Recharge for the running costs for former Veterinary Laboratories Agency estate - December 2014,YO1 7PX,SME,DFP,00000000,Expense,
DEFRA,Defra,17/02/2015,Other Current Payments E,"Strategy, International and Biosecurity DG",Animal Health and Veterinary Laboratories Agency,5000053823,6830900.76,Programme Service Level Agreement: Policy Outcome Based Requirement Plan to gain officially Bovine Tuberculosis Free status for England by 2038 - 2014-15 ,KT15 3NB,SME,DFP,AHVLA001,Expense,
DEFRA,Defra,11/02/2015,Application Services/Applications Delivery,Chief Operating Officer DG,Astun Technology Ltd,505,30150.00,Network Geographic Information Project Support Services - 2014-15,KT19 8LN,SME,ECM 17310,PTRS4000,Expense,
DEFRA,Defra,05/02/2015,IT Software,Chief Operating Officer DG,Atos IT Services UK Ltd,5584174059,34095.13,Enhanced onboarding to Cloud platform - December 2014,WV10 6UH,,CAP249,CAPDFA08,Expense,
DEFRA,Defra,05/02/2015,IT Software,Chief Operating Officer DG,Atos IT Services UK Ltd,5584176081,41317.28,Enhanced onboarding to Cloud platform - November 2014,WV10 6UH,,cap124,CAPDFA08,Expense,
DEFRA,Defra,05/02/2015,IT Software,Chief Operating Officer DG,Atos IT Services UK Ltd,5584174061,41317.28,Enhanced onboarding to Cloud platform - October 2014,WV10 6UH,,cap124,CAPDFA08,Expense,
DEFRA,Defra,23/02/2015,IT Software,Chief Operating Officer DG,Atos IT Services UK Ltd,5584177708,72020.17,IT hosting services - December 2014,WV10 6UH,,cap124,CAPDFA08,Expense,
DEFRA,Defra,23/02/2015,IT Software,Chief Operating Officer DG,Atos IT Services UK Ltd,5584176088,72020.17,IT hosting services - November 2014,WV10 6UH,,cap124,CAPDFA08,Expense,
DEFRA,Defra,05/02/2015,IT Software,Chief Operating Officer DG,Atos IT Services UK Ltd,5584174042,96586.01,IT hosting services - October 2014,WV10 6UH,,cap124,CAPDFA08,Expense,
DEFRA,Defra,05/02/2015,Other Current Payments (Evidence R&D),"Strategy, International and Biosecurity DG",B B S R C,BBSR12197,125000.00,Defra co-funded Research Projects on Chalara Ash Dieback - 2014-15 Quarter 3,SN2 1UH,,TH0135,00000000,Expense,
DEFRA,Defra,05/02/2015,Other Current Payments (GB),"Strategy, International and Biosecurity DG",B B S R C,BBSR12219,423857.30,Contract and delivery plan for the provision of National Reference Laboratory Requirements to Defra - 2014-15 Quarter 3,SN2 1UH,,20411,00000000,Expense,
DEFRA,Defra,13/02/2015,GPC Card,Central Finance Group,Barclaycard Business Issuing,47153206490429750215,32073.74,Payments made on Government procurement cards - February 2015,TS17 6YG,SME,,00000000,Asset,
DEFRA,Defra,19/02/2015,Capital LA Grant E,Policy Delivery DG,Basingstoke & Deane Borough Council,RE151131,27624.00,Repair and Renew grant for flood-affected properties - 2014-15 Quarter 3,RG21 7EA,,Grant,00000000,Expense,
DEFRA,Defra,19/02/2015,Capital LA Grant E,Policy Delivery DG,Boston Borough Council,A0000886,282315.15,Repair and Renew grant for flood-affected properties - 2014-15 Quarter 3,PE21 8QR,,GRANT,00000000,Expense,
DEFRA,Defra,23/02/2015,Capital LA Grant E,Policy Delivery DG,Bournemouth Borough Council,P2220358889,114805.97,Repair and Renew grant for flood-affected properties - 2014-15 Quarter 3,BH2 6DY,,GRANT,00000000,Expense,
DEFRA,Defra,03/02/2015,IT Software,Chief Operating Officer DG,BravoSolution UK Ltd,BUK15V0005574,25890.00,"Enterprise licence agreement - eVendor Management, eTendering, eContract Management and eVendor Performance - 26 November 2014-31 March 2015",EC2M 7AD,,17510,00000000,Expense,
DEFRA,Defra,25/02/2015,Agency temps - clerical,Policy Delivery DG,Brook Street (UK) Ltd,30684225,53256.60,Interim staff engaged across Defra - December 2014-February 2015,AL1 4JB,,,00000000,Expense,
DEFRA,Defra,27/02/2015,Evidence Non R&D,Policy Delivery DG,Bureau Veritas UK Ltd,15002677,168187.00,Staff time and expenses for the Central Management and Co-ordination Unit of the automatic Urban and Rural Network (AURN) - 2014-15,SE1 2TX,,AQ0631,AQNONRDX,Expense,
DEFRA,Defra,05/02/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,C E F A S,8003994,26180.16,Provision of Research Programme Management Services - July 2014,NR33 0HT,SME,Exempt,00000000,Expense,
DEFRA,Defra,05/02/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,C E F A S,8004060,26180.16,Provision of Research Programme Management Services - August 2014,NR33 0HT,SME,Exempt,00000000,Expense,
DEFRA,Defra,05/02/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,C E F A S,8004368,26323.50,UK /Japan Research Endocrine Disruptors in the Aquatic Environment - 2014-15 Quarter 3,NR33 0HT,SME,CB0436,00000000,Expense,
DEFRA,Defra,05/02/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,C E F A S,8004302,27871.01,Provision of Research Programme Management Services - November 2014,NR33 0HT,SME,Exempt,00000000,Expense,
DEFRA,Defra,05/02/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,C E F A S,8004449,27871.01,Provision of Research Programme Management Services - January 2015,NR33 0HT,SME,Exempt,00000000,Expense,
DEFRA,Defra,05/02/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,C E F A S,8004400,27871.01,Provision of Research Programme Management Services - December 2014,NR33 0HT,SME,Exempt,00000000,Expense,
DEFRA,Defra,05/02/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,C E F A S,8004195,27871.01,Provision of Research Programme Management Services - October 2014,NR33 0HT,SME,Exempt,00000000,Expense,
DEFRA,Defra,05/02/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,C E F A S,8004125,27871.06,Provision of Research Programme Management Services - September 2014,NR33 0HT,SME,Exempt,00000000,Expense,
DEFRA,Defra,23/02/2015,Other Current Payments (Evidence R&D) (Agency),"Strategy, International and Biosecurity DG",C E F A S,8004491,61644.66,Aquatics evidence - January 2015,NR33 0HT,SME,DFP,00000000,Expense,
DEFRA,Defra,23/02/2015,Other Current Payments (Evidence R&D) (Agency),"Strategy, International and Biosecurity DG",C E F A S,8004535,61644.66,Aquatics evidence - February 2015,NR33 0HT,SME,DFP,00000000,Expense,
DEFRA,Defra,05/02/2015,Evidence Non R&D,"Strategy, International and Biosecurity DG",C E F A S,8004492,247431.00,Aquatic health funding - January 2015,NR33 0HT,SME,DFP FUNDING,00000000,Expense,
DEFRA,Defra,17/02/2015,Evidence Non R&D,Policy Delivery DG,C E F A S,8004534,1617235.71,Response of ecosystems and fisheries to management in a changing environment - February 2015,NR33 0HT,SME,DFP,00000000,Expense,
DEFRA,Defra,11/02/2015,Evidence Non R&D,Policy Delivery DG,Cabi Bioscience (Egham),SI6141,25668.00,Natural control of Japanese knotweed - 2014-15 Quarter 3,TW20 9TY,SME,WC1119,BIODECOS,Expense,
DEFRA,Defra,11/02/2015,Other Current Payments E,Policy Delivery DG,Cabi Bioscience (Egham),SI6144,74750.00,"Biological control of floating pennywort, Crassula and Himalayan balsam - 2014-15",TW20 9TY,SME,WC1028,BIODECOS,Expense,
DEFRA,Defra,23/02/2015,Contractor - Management Cover,Chief Operating Officer DG,Capita Business Services Ltd,LO10027217,74854.33,Various interim staff engaged across Defra - week ending 7 February 2015,SL6 1DP,,,00000000,Expense,
DEFRA,Defra,05/02/2015,Contractor - Management Cover,Chief Operating Officer DG,Capita Business Services Ltd,LO10024977,94102.64,Various interim staff engaged across Defra - week ending 24 January 2015,SL6 1DP,,,00000000,Asset,
DEFRA,Defra,19/02/2015,Business Rates,Chief Operating Officer DG,Capita Property & Infrastructure Ltd,CAPFR059,31949.98,"Payment of rent, rates and service charges for various properties within the Defra Network - November 2013-March 2015",EC2V 7NQ,,,00000000,Expense,
DEFRA,Defra,16/02/2015,Property Lease Costs,Chief Operating Officer DG,Capita Property & Infrastructure Ltd,CAPFR057,39136.88,"Payment of rent, rates and service charges for various properties within the Defra Network - January-April 2014",EC2V 7NQ,,,00000000,Expense,
DEFRA,Defra,09/02/2015,Business Rates,Chief Operating Officer DG,Capita Property & Infrastructure Ltd,CAPFR056,420760.87,"Payment of rent, rates and service charges for various properties within the Defra Network –2014/15, including some adjustments to previous periods",EC2V 7NQ,,,00000000,Expense,
DEFRA,Defra,03/02/2015,Business Rates,Chief Operating Officer DG,Capita Property & Infrastructure Ltd,CAPFR054,462297.28,"Payment of rent, rates and service charges for various properties within the Defra Network - August 2013-March 2015",EC2V 7NQ,,,00000000,Expense,
DEFRA,Defra,23/02/2015,Business Rates,Chief Operating Officer DG,Capita Property & Infrastructure Ltd,CAPFR058,910436.14,"Payment of rent, rates and service charges for various properties within the Defra Network - October 2013-December 2015",EC2V 7NQ,,,00000000,Expense,
DEFRA,Defra,25/02/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,Centre For Ecology & Hydrology,ERS-552278-51307,26289.00,Operation of the UK Eutrophying and Acidifying Atmospheric Pollutants (UKEAP) Networks - 2014-15,SN2 1EU,SME,Exempt,AQRDXXXX,Expense,
DEFRA,Defra,05/02/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,Centre For Ecology & Hydrology,7060007324,29667.00,Modelling of the Impacts of Air Pollution impacts - 2014-15,SN2 1EU,SME,AQ0832,AQRDXXXX,Expense,
DEFRA,Defra,05/02/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,Centre For Ecology & Hydrology,7060007298,33190.00,Developing a field tool kit for ecological targeting of agricultural diffuse pollution mitigation measures - 2014-15 Quarter 2,OX10 8BB,SME,Exempt,SFFS0004,Expense,
DEFRA,Defra,05/02/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,Centre For Ecology & Hydrology,7060007299,33190.00,Developing a field tool kit for ecological targeting of agricultural diffuse pollution mitigation measures - 2014-15 Quarter 3,OX10 8BB,SME,Exempt,SFFS0004,Expense,
DEFRA,Defra,13/02/2015,IT Software,Chief Operating Officer DG,Computacenter (UK) Ltd,3880380125,227241.20,'1Spatial 1Integrate' IT project software license January-December 2015,AL10 9TW,,,CAPDFA02,Asset,
DEFRA,Defra,23/02/2015,Capital LA Grant E,Policy Delivery DG,Copeland Borough Council,6371902,55981.87,Repair and Renew grant for flood-affected properties - 2014-15 Quarter 3,CA28 7SJ,,GRANT,00000000,Expense,
DEFRA,Defra,09/02/2015,Current Grants E,Policy Delivery DG,Cornwall County Council,210115,93894.22,Grant - Tamar Valley  Area of Outstanding Natural Beauty (AONB) - April-December 2014,TR1 3AY,,,TAMARVAL,Expense,
DEFRA,Defra,24/02/2015,Gas,Chief Operating Officer DG,Corona Energy,9868155,-47855.58,"Credit - gas bill - Animal Health and Veterinary Laboratory Agency, Weybridge - December 2014",WD17 1JW,,,B0870000,Expense,
